openalex_id,doi,title,year,journal,source_type,work_type,cited_by_count,is_oa,abstract
https://openalex.org/W4307054451,10.1016/j.oneear.2022.09.004,The politics of enabling tipping points for sustainable development,2022,One Earth,journal,article,71,TRUE,
https://openalex.org/W4307166303,10.3389/frsus.2022.949710,How to make more of less: Characteristics of sufficiency in business practices,2022,Frontiers in Sustainability,journal,article,57,TRUE,"Sustainable transformation toward a circular society, in which all ecosystems and livelihoods are protected and sustained, requires the integration of sufficiency in circular production and consumption practices. Beyond the technological promises to decouple resource use from economic growth, sufficiency measures to reduce production and consumption volumes in absolute terms are necessary. Businesses integrating sufficiency act as agent of change to transform current unsustainable practices along the entire supply chain. By observing the operationalization of sufficiency in 14 pioneer businesses, this study identifies dimensions and practice elements that characterize sufficiency in business practices. This study observed that the sufficiency in business practices mainly represents a rethinking of business doings on three dimensions: (1) rethinking the relation to consumption; (2) rethinking the relation to others; and (3) rethinking the social meaning of the own organization. Sufficiency practitioners understand production and consumption as a mean to fulfill basic human needs instead of satisfying consumer preferences. They co-create sufficiency-oriented value with peers in a sufficiency-oriented ecosystem and they redefine growth narratives by envisioning an end to material growth. Additionally, this study revealed that care, patience and learning competences are essential characteristics of sufficiency in business practices. Sufficiency practitioners reshape their business doings by caring for others and nature; they demonstrate patience to create slow, local, and fair provision systems; and they accept their shortcomings and learn from mistakes. Integrating elements of care, patience and learning in business practices reduce the risks of sufficiency-rebound effects. Ambivalences between the sufficiency purpose and growth-oriented path dependencies persists for sufficiency-oriented businesses. Further research should investigate pathways to overcome these ambivalences and shortcomings that sufficiency practitioners experience, for instance, by exploring political and cultural settings that foster sufficiency-oriented economic activity."
https://openalex.org/W4307244553,10.55493/5049.v9i2.4640,Disaggregated Analysis of the Effects of Energy Consumption on Greenhouse Gas Emissions in Africa,2022,Energy Economics Letters,journal,article,5,TRUE,"This study investigates the effect of energy consumption on greenhouse gas (GHG) emissions in 33 African countries from 1995–2017. It contributes to the literature by investigating the effect of disaggregated measures of energy consumption (coal, oil and other liquids, renewable energy, and electricity) on GHG emissions (CO2, N2O, CH4, and total GHG emissions) in Africa and identifies the transmission channels through which energy consumption affects GHG emissions. The system GMM is used in the study as it accounts for possible endogeneity and the potential correlation between the error term and the country fixed effects. The results show that coal consumption significantly increases CO2, CH4, and total GHG emissions and reduces N2O emissions. Oil consumption increases CO2 and total GHG emissions but reduces N2O and CH4 emissions. Renewable energy consumption reduces CO2 and CH4 emissions but increases N2O emissions. Finally, electricity consumption promotes CO2, N2O, CH4 and total GHG emissions in Africa. Further analyses show that foreign trade and economic growth are the channels through which oil consumption increases GHG emissions. The adverse effect of electricity is through urbanization. Renewable consumption could decrease GHG emissions through sustainable urbanization and trade policies. The findings suggest that countries should gradually reduce coal consumption and encourage renewable energy consumption, which has the lowest impact on the environment."
https://openalex.org/W4307297877,10.1007/s42438-022-00348-7,Impossible Dreaming: On Speculative Education Fiction and Hopeful Learning Futures,2022,Postdigital Science and Education,journal,article,64,TRUE,
https://openalex.org/W4307302080,10.3389/fpsyg.2022.1003467,RETRACTED: An empirical analysis of the impact of gender inequality and sex ratios at birth on China’s economic growth,2022,Frontiers in Psychology,journal,article,8,TRUE,"The contribution of women to China's economic growth and development cannot be overemphasized. Women play important social, economic, and productive roles in any economy. China remains one of the countries in the world with severe gender inequality and sex ratio at birth (SRB) imbalance. Severe gender inequality and disenfranchisement of girls with abnormally high sex ratios at birth reflect deep-rooted sexism and adversely affect girls' development. For China to achieve economic growth, women should not be ignored and marginalized so that they can contribute to the country's growth, but the sex ratio at birth needs to be lowered because only women can contribute to growth. Thus, this study empirically predicts an asymmetric relationship between gender inequality, sex ratio at birth and economic growth, using NARDL model over the period 1980-2020. The NARDL results show that increases in gender inequality and sex ratio at birth significantly reduce economic growth in both the short and long term, while reductions in gender inequality and sex ratio at birth significantly boost economic growth in both the short and long term. Moreover, the results show the significant contribution of female labor force participation and female education (secondary and higher education) to economic growth. However, infant mortality rate significantly reduced economic growth. Strategically, the study recommends equal opportunities for women in employment, education, health, economics, and politics to reduce gender disparities and thereby promote sustainable economic growth in China. Moreover, policymakers should introduce new population policy to stabilize the sex ratio at birth, thereby promoting China's long-term economic growth."
https://openalex.org/W4307330861,10.1332/byhl7310,"(Un)sustainable consumption: a contested, compelling and critical field",2022,Consumption and Society,journal,article,15,TRUE,
https://openalex.org/W4307372409,10.31219/osf.io/bre43,A Review of Basic Income for Nature and Climate,2022,,,review,3,TRUE,"A basic income (BI) for outcomes associated with nature protection and climate change is a subject of increasing interest in theory and policy-making. In this paper, we present the first review of BI for nature and climate. We address three BI issues critical to nature and climate in terms of conditionality, decoupling, and financing. First, the conditionality on nature and climate outcomes appears to contradict the defining criterion of unconditionality of a BI, although this contradiction may be resolved in those cases where the expected outcomes are only implicit. Second, the ecological outcome of BI remains elusive about decoupling of emissions and biodiversity loss from economic growth. Third, financing a BI for “nature and climate” from sources that are carbon intensive and degrade the ecosystem may impose limits on ecological and financial sustainability and is critical in enabling a BI to achieve greater ecological benefits. The paper illustrates and provides insights into all three issues considered with selected theoretical and practical global cases of BI."
https://openalex.org/W4307507244,10.4324/9781003221425,Injustice in Urban Sustainability,2022,,,book,17,TRUE,"This book uses a unique typology of ten core drivers of injustice to explore and question common assumptions around what urban sustainability means, how it can be implemented, and how it is manifested in or driven by urban interventions that hinge on claims of sustainability. Aligned with critical environmental justice studies, the book highlights the contradictions of urban sustainability in relation to justice. It argues that urban neighbourhoods cannot be greener, more sustainable and liveable unless their communities are strengthened by the protection of the right to housing, public space, infrastructure and healthy amenities. Linked to the individual drivers, ten short empirical case studies from across Europe and North America provide a systematic analysis of research, policy and practice conducted under urban sustainability agendas in cities such as Barcelona, Glasgow, Athens, Boston and Montréal, and show how social and environmental justice is, or is not, being taken into account. By doing so, the book uncovers the risks of continuing urban sustainability agendas while ignoring, and therefore perpetuating, systemic drivers of inequity and injustice operating within and outside of the city. Accessibly written for students in urban studies, critical geography and planning, this is a useful and analytical synthesis of issues relating to urban sustainability, environmental and social justice. The Open Access version of this book, available at https://www.taylorfrancis.com/books/e/9781003221425, has been made available under a Creative Commons Attribution-Non Commercial-No Derivatives 4.0 license. Funded by Universitat Autònoma de Barcelona"
https://openalex.org/W4307540560,10.1007/s11625-022-01235-7,The elephant in the room is really a cow: using consumption corridors to define sustainable meat consumption in the European Union,2022,Sustainability Science,journal,article,20,TRUE,
https://openalex.org/W4307573214,10.1002/sd.2433,The synergistic effect of green trade and economic complexity on sustainable environment: A new perspective on the economic and ecological components of sustainable development,2022,Sustainable Development,journal,article,62,FALSE,"Abstract It is commonly argued in what is termed the degrowth strategy that economic growth cannot occur side by side with environmental protection. In this study, it is instead argued that the spread of green products through economic complexity and international trade are possible means of solving this problem. To this end, the individual and interactive environmental impacts of economic complexity and international green trade are examined in a panel of 24 European Union nations between 2000 and 2018. Panel quantile regressions (QRs) and Driscoll‐Kraay fixed effect‐OLS regressions are employed in analysing the relationships. The findings reveal that both green trade and economic complexity have beneficial individual effects on the environment. Their interaction effect further confirms that they have a complementary synergistic impact on the environment of the 24 EU countries. It thus implies that both green trade and economic complexity act better together than separately. Countries interested in achieving sustainable environment can do so by raising local productive capabilities, such that they are able to quickly transition into the production of technology‐intensive, eco‐friendly items. Alternatively, they can also explore the unique benefits provided by international trade in green products in cases where they do not have the ability to locally produce certain green goods. Better still, they can pursue both objectives simultaneously."
https://openalex.org/W4307630951,10.4491/eer.2022.249,Solid Waste Management in India: A State-of-the-Art Review,2022,Environmental Engineering Research,journal,review,47,TRUE,"This paper presents the current scenario of solid waste management aspects and its challenges in India, which will benefit developing and low-income countries. The leading cause of waste generation is the growing population and the new lifestyle due to the increased per capita income. Consequently, the magnitude of solid waste is continuously growing along with its compositional diversity. In earlier days, the wastes were organic and could be disposed of in low-lying areas conveniently without causing any adverse impact on the environment. But today, the organic fraction of waste has steeply declined while the inorganic portion has increased manifold. Moreover, wastes from industries, hospitals, construction sites, households, and many other sources severely affect the environment and public health. Also, the chemicals generated from the improper disposal of these wastes enter the air, soil, and water resources, causing hazardous and toxic effects in countries that could not implement the adopted policy framework strictly. A state-of-the-art review is conducted in this paper to further search other primary and prevalent reasons behind the inability of proper waste management and to find a real solution."
https://openalex.org/W4307701803,10.3389/frsus.2022.901383,Trends characterizing technological innovations that increase environmental pressure: A typology to support action for sustainable consumption,2022,Frontiers in Sustainability,journal,article,4,TRUE,"Technological innovation is widely recognized as an endogenous element of capitalism driving economic growth and consumption. Although technological innovations have benefited human health, quality of life, and comfort, especially in high-income countries, uncontrolled industrialization of technological innovations and mass consumption exert strong environmental pressure on natural resources and contribute to the degradation of the environment. Apart from their endogenous role in economy and consumption, these innovations are characterized by specific trends that affect the sustainability of manufactured goods and consumption patterns, such as rate of market penetration, ownership of manufactured goods, product lifespan, reparability, and recyclability. This paper aims to contribute to a theorization of the relationship between technological innovation, consumption, and sustainability. To this end, we propose a typology of trends characterizing technological innovation to constitute a coherent framework. These trends are then documented to evaluate their magnitude, drivers, and related issues, following the broad principles of integrative literature reviews through a purposeful review sampling. The following trend framework emerged with regards to technological innovations: (a) accumulation; (b) diversification; (c) substitution; (d) complexification. The work contributes to identifying and formalizing: (1) the terminology regarding each trend, (2) related concepts that should be considered to theorize the relationship between technological innovation and (un)sustainable consumption patterns, (3) the main drivers that sustain these trends, (4) interactions between these trends, and (5) societal consequences on material and energy consumption and waste management."
https://openalex.org/W4307715300,10.1007/s10460-022-10383-6,"Constructing agri-food for finance: startups, venture capital and food future imaginaries",2022,Agriculture and Human Values,journal,article,34,TRUE,
https://openalex.org/W4307757489,10.1007/s11625-022-01237-5,The bioeconomy and its untenable growth promises: reality checks from research,2022,Sustainability Science,journal,article,57,TRUE,"Abstract This paper starts out from the observation that recent official bioeconomy strategies and policy concepts are markedly more moderate in their promises of economic growth compared to the high-flying expectations of a ‘biotech revolution’ promoted around the turn of the millennium. We argue that this stepwise process of moderation is partly due to a series of ‘reality checks’ to which various strands of research on the bioeconomy have (willingly or unwillingly) subjected these promises, forcing governments to move away from visions exposed as unrealistic and to adopt more humble ones. We identify four such ‘reality checks’, originating from research on (a) bioeconomy discourses and knowledges, (b) contestation and power dynamics among actors and competing interests in bioeconomy politics and policymaking, as well as on (c) the economic and (d) biophysical dimensions of existing bio-based economies. In conclusion, we argue that bioeconomy research should adopt a broader perspective that considers transitions toward bio-based processes and resources as but one element in a comprehensive social–ecological transformation of current modes of production and living, and that understanding the dynamics of societal conflict around that transformation is crucial for assessing the social possibility of bioeconomy visions."
https://openalex.org/W4307855161,10.1080/15487733.2022.2111921,The reduction of working time: definitions and measurement methods,2022,Sustainability Science Practice and Policy,journal,article,19,TRUE,"Working time reduction (WTR) is a promising policy to enhance well-being in rich countries and an important topic in discourses on a new social vision. Numerous small-scale WTR trials are either underway or planned in various contexts. Properly measuring changes in working time is necessary to evaluate these trials, but challenges abound. Traditional definitions and measurement methods may not work for fragmented, creative, and location-independent jobs. The primary aim of this article is to review relevant work-time definitions and data-collection methods, discuss their complexities, and summarize the implications for WTR research. We reviewed 243 articles and categorize indicators currently used in the literature by relying on 45 methodological studies to identify the main challenges and potential solutions. We conclude that the most dominant definitions and methods, notably usual weekly hours measured by worker surveys, are losing relevance and credibility in many contexts. With the rise of indicators focused on actual hours and measured by time diaries, work grids, interviews, automatic measurements, and time-sampling, we foresee the emergence of non-comparable, job-specific work-time indicators. We propose a new time-sampling approach to deal with some of the least measurable jobs."
https://openalex.org/W4307903930,10.1016/j.gloenvcha.2022.102609,Colonial contexts and the feasibility of mitigation through transition: A study of the impact of historical processes on the emissions dynamics of nation-states,2022,Global Environmental Change,journal,article,7,TRUE,"It has long been accepted that the relative affluence and technological efficiency of nations are important contributors to their rate of emissions. These associations have, in turn, driven questions about the feasibility of mitigating anthropogenic greenhouse gas emissions through incremental transition to “business as usual” policy structures in variant social contexts. Here, I explore the extent to which the historical context of colonial relations impacts the feasibility of a nation mitigating emissions per capita, emissions per dollar, and total emissions under current development logics. To do so I examine the structure of variation for 152 nations during the 1960–2018 period. Subsequently, I examine how being situated as an extractive colony in the past serves to moderate the association of GDP per capita with CO 2 emissions per capita, CO 2 emissions per dollar, and total CO 2 emissions in the present. I find that roughly 11% of cross-national variation in CO 2 emissions per capita and CO 2 emissions per dollar, as well as nearly 6% of variation in total CO 2 emissions between 1960 and 2018 is attributable to having been historically subjected to extractive colonial processes. These findings suggest that mitigation of emissions through transition of “business as usual” policy structures appears significantly less feasible for nations positioned as extractive colonies in the past, relative to all others."
https://openalex.org/W4307913282,10.1007/s10460-022-10374-7,"The old, the new, or the old made new? Everyday counter-narratives of the so-called fourth agricultural revolution",2022,Agriculture and Human Values,journal,article,40,TRUE,
https://openalex.org/W4308026639,10.1007/s11625-022-01236-6,Where limits to growth are tangible: the olive sector in Jaén and its bioeconomic future,2022,Sustainability Science,journal,article,4,TRUE,
https://openalex.org/W4308038032,10.1016/j.ecolecon.2022.107649,"Eco-labels, conspicuous conservation and moral licensing: An indirect behavioural rebound effect",2022,Ecological Economics,journal,article,33,FALSE,
https://openalex.org/W4308137977,10.15244/pjoes/153067,"Spatial-Temporal Pattern Evolutionand Influencing Factors of Agricultural CarbonEmissions in the Process of Rapid Urbanization:A Case Study of the Yangtze River Delta, China",2022,Polish Journal of Environmental Studies,journal,article,2,TRUE,"Strengthening agricultural carbon emissions (ACE) reduction is an inherent requirement to promote the integrated development of ecological greenery in the Yangtze River Delta (YRD), and it has a significant driving effect and benchmarking significance for China to achieve carbon peaking and carbon neutrality. Based on panel data of 41 cities in the YRD from 2001 to 2019, this study reveals the spatial and temporal evolution pattern of ACE and identifies the influencing factors through methods such as CV, SDE, ESDA and SDM. The results are summarized as follows: (1) the ACE in the YRD show a fluctuating downward trend, and the gap between cities tends to widen; (2) the YRD shows emission characteristics dominated by agricultural material input, with a proportion of over 50% over the years, followed by rice cultivation and livestock breeding with the lowest proportion. In addition, Jiangsu and Anhui have higher proportions, followed by Zhejiang, and Shanghai; (3) these cities with high ACE are mainly located in the northwest regions of the YRD, and those with low ACE are mainly located in the southeast regions of the YRD. Furthermore, cities in the YRD have a positive global spatial autocorrelation, and the local spatial agglomeration pattern has strong characteristics of stability and spatial dependence; (4) the agricultural economic development level has an inverted U-shaped effect on ACE in the YRD. Meanwhile, the total rural population, total power of agricultural machinery, and urbanization level have a significant positive impact, while the agricultural planting structure and trade openness level are not significantly affected, but the rural non-farm employment level have a significantly negative impact on ACE. SDM further supports the influence of various factors, and it can be found that the agricultural economic development level and trade openness level exhibit significant negative spillover effects."
https://openalex.org/W4308152359,10.1016/j.jclepro.2022.134856,Decoupling is not enough - Evidence from fossil fuel use in over 130 countries,2022,Journal of Cleaner Production,journal,article,27,TRUE,"This study offers an in-depth analysis of decoupling economic growth from fossil fuel use in over 130 countries between 1992 and 2019. It also examines four potential fossil fuel use determinants: urbanisation, industrialisation, trade openness, and the share of renewable energy sources. To examine the analysed relationship, the mixed effect models are applied for the trend components of the series. Fossil fuel use is represented by two measures: domestic material consumption and material footprint. Countries are either clustered into four groups of human development tiers measured by the HDI index or their income is considered. The results reveal that a stronger decoupling, with an elasticity of 0.42, is obtained for domestic material consumption than for the material footprint (0.72). The degree of decoupling is more homogeneous among groups of countries in the case of material footprint. The correlation between decoupling strength and reference fossil fuel use is negative and very strong (around −0.97). As well-being increases, the sensitivity of fossil fuel use to economic growth tends to weaken; nevertheless, wealthier countries consume more fossil fuels. The development of renewable energy sources is the only factor leading to a reduction in fossil fuel use in countries at all levels of development."
https://openalex.org/W4308195445,10.4324/9781003254683,Governing the Interlinkages between the SDGs,2022,,,book,22,TRUE,"Governing the Interlinkages between the SDGs: Approaches, Opportunities and Challenges identifies the institutional processes, governance mechanisms and policy mixes that are conducive to devising strategies of integrated Sustainable Development Goal (SDG) implementation. &#13;\n&#13;\nThe book edited by Anita Breuer, Daniele Malerba, Srinivasa Srigiri and Pooja Balasubramanian examines the dedicated policies targeting the SDGs, as well as political and institutional drivers of synergies and trade-offs between the SDGs in selected key areas – both cross-nationally and in specific country contexts. Their analysis moves beyond the focus on links between SDG indicators and targets. Instead, the book takes advantage of recent evidence from the initial implementation phase of the SDGs and each chapter explores the question of which political-institutional prerequisites, governance mechanisms and policy instruments are suited to accelerate the implementation of the SDGs. The findings presented are intended to both inform high-level policy debates and to provide orientation for practitioners working on development cooperation. &#13;\n&#13;\nThis volume will be of great interest to practitioners and policy makers in the field of sustainable development, as well as academics in the fields of sustainability research, political science, and economics.&#13;\n&#13;\nA PDF version of this book is available for free in Open Access at www.taylorfrancis.com. It has been made available under a Creative Commons BY license"
https://openalex.org/W4308295819,10.7554/elife.83292,The biospheric emergency calls for scientists to change tactics,2022,eLife,journal,article,33,TRUE,"Our current economic and political structures have an increasingly devastating impact on the Earth's climate and ecosystems: we are facing a biospheric emergency, with catastrophic consequences for both humans and the natural world on which we depend. Life scientists - including biologists, medical scientists, psychologists and public health experts - have had a crucial role in documenting the impacts of this emergency, but they have failed to drive governments to take action in order to prevent the situation from getting worse. Here we, as members of the movement Scientist Rebellion, call on life scientists to re-embrace advocacy and activism - which were once hallmarks of academia - in order to highlight the urgency and necessity of systemic change across our societies. We particularly emphasise the need for scientists to engage in nonviolent civil resistance, a form of public engagement which has proven to be highly effective in social struggles throughout history."
https://openalex.org/W4308325267,10.1002/ecm.1553,Scientists' warning on climate change and insects,2022,Ecological Monographs,journal,article,507,TRUE,"Abstract Climate warming is considered to be among the most serious of anthropogenic stresses to the environment, because it not only has direct effects on biodiversity, but it also exacerbates the harmful effects of other human‐mediated threats. The associated consequences are potentially severe, particularly in terms of threats to species preservation, as well as in the preservation of an array of ecosystem services provided by biodiversity. Among the most affected groups of animals are insects—central components of many ecosystems—for which climate change has pervasive effects from individuals to communities. In this contribution to the scientists' warning series, we summarize the effect of the gradual global surface temperature increase on insects, in terms of physiology, behavior, phenology, distribution, and species interactions, as well as the effect of increased frequency and duration of extreme events such as hot and cold spells, fires, droughts, and floods on these parameters. We warn that, if no action is taken to better understand and reduce the action of climate change on insects, we will drastically reduce our ability to build a sustainable future based on healthy, functional ecosystems. We discuss perspectives on relevant ways to conserve insects in the face of climate change, and we offer several key recommendations on management approaches that can be adopted, on policies that should be pursued, and on the involvement of the general public in the protection effort."
https://openalex.org/W4308336038,10.3390/ijerph192114417,Environmental Management from the Point of View of the Energy Intensity of Road Freight Transport and Shocks,2022,International Journal of Environmental Research and Public Health,journal,article,7,TRUE,"The research aimed to identify the directions of rationalization of the energy intensity of road freight transport in the context of the long-term balance of the drifting economy. The study was related to the case of Poland, and its scope spans 8.5 years. The long-term drift of the economy and shocks from the production process of the construction, industry, and processing sectors were taken into account in the research. In addition, the structural shocks were decomposed and validated. Twenty-one statistically significant multidirectional and varying relationships between the energy consumption of road transport and production in the construction, industry, and processing sectors were confirmed, including 7 long-term and 14 immediate relationships. The leakage of shocks in production has been demonstrated in the construction, industry, and processing sectors. The shock from the construction sector lowered the energy consumption of road transport in the long run. The greatest impact of the shock occurred only after 6-12 months and slowly stabilized after approximately 24 months. On the other hand, the shock in production in the industry and processing sectors reduced energy intensity in the short term but increased in the long term. The shocks in the industry and processing sectors transformed relatively quickly."
https://openalex.org/W4308374261,10.1016/j.jenvman.2022.116624,Evolution of household carbon emissions and their drivers from both income and consumption perspectives in China during 2010–2017,2022,Journal of Environmental Management,journal,article,64,FALSE,
https://openalex.org/W4308453108,10.3389/feduc.2022.1044608,"School attendance and school absenteeism: A primer for the past, present, and theory of change for the future",2022,Frontiers in Education,journal,article,59,TRUE,"School attendance and school absenteeism have been studied for over a century, leading to a rich and vast literature base. At the same time, powerful demographic, climate, social justice/equity, and technological/globalization forces are compelling disparate stakeholders worldwide to quickly adapt to rapidly changing conditions and to consider new visions of child education for the next century. These overarching forces are utilized within a theory of change approach to help develop such a vision of school attendance/absenteeism for this era. This approach adopts key long-range outcomes (readiness for adulthood for all students; synthesized systemic and analytic approaches to school attendance/absenteeism) derived from thematic outputs (reframing, social justice, and shared alliances) that are themselves derived from contemporary inputs (movement of educational agencies worldwide toward readiness for adulthood, technological advances, schools, and communities as one). As with theory of change approaches, the purpose of this discourse is not to provide a roadmap but rather a compass to develop multi-stakeholder partnerships that can leverage shared resources and expertise to achieve a final mutual goal."
https://openalex.org/W4308455803,10.1016/j.eiar.2022.106974,How ageing shapes the relationship between working time and carbon dioxide emissions: Evidence from Chinese households,2022,Environmental Impact Assessment Review,journal,article,23,FALSE,
https://openalex.org/W4308459164,10.1038/s41893-022-00984-8,Cross-national public acceptance of sustainable global supply chain policy instruments,2022,Nature Sustainability,journal,article,19,FALSE,
https://openalex.org/W4308472311,10.3389/fsufs.2022.1053031,Land-use and food security in energy transition: Role of food supply,2022,Frontiers in Sustainable Food Systems,journal,article,99,TRUE,"Food security in a just energy transition is a growing debate about designing sustainable food secure networks worldwide. Energy transition, land-use change, and food security are crucial factors for food security and provision. The increased demand for food products and customer preferences regarding food safety provide various issues for the current agriculture food supply chain (AFSC). Along with rising sustainability concerns, strict government regulation, food security, and traceability concerns compel managers, business houses, and practitioners working in AFSC to adopt new tools, techniques, and methodologies to model current food supply chain problems. Thus, in turn, design the food logistics network for food security. Hence, this study investigates the core determinants of food security and supply in Egypt, Morocco, Tunisia, and Lebanon over the period of 2010–2019. In order to estimate the objectives of the study, we employ the fully modified ordinary least square (FMOLS) and dynamic ordinary least squares estimators (DOLS) to draw the study findings. However, the estimated results show a negative association of land use with food security and supply. Likewise, energy transition, gross domestic product, and agricultural value added (AVA) contribute to the food security supply. In contrast, urbanization's negative but insignificant contribution to the food supply in selected economies exists. Besides, another core objective of the study is to investigate the moderate role of the energy transition on the gross domestic product, agriculture sector, and land use and find the significant contribution to the food supply. However, the current study also tries forecasting for the next 10 years and employs the impulse response function (IRF) and variance decomposition analysis (VDA). Congruently, this study uses the pairwise panel causality test and finds exciting outcomes. The COVID-19 crisis has posed challenges such as energy consumption and food security issues. On behalf of the results, the current study proposes imperative policies to investigate the desired level of food supply. The findings provide valuable insights for experts, policymakers, and officials to take practical measures for energy use and food security challenges."
https://openalex.org/W4308764930,10.1145/3555544,Hostile Ecologies,2022,Proceedings of the ACM on Human-Computer Interaction,journal,article,23,TRUE,"This paper describes how the contemporary technology innovation ecology is hostile to community-driven design. These hostilities are important to understand if we want to intervene in the policy landscape of technology innovation to support viable alternatives to big tech consolidation and more democratic ways of developing and maintaining technology. We contribute a thick description of the hostile ecologies faced by transportation workers, community organizers, and allied technology researchers as they work toward building a cooperatively-owned taxi business with a digital dispatching technology. Our findings show that the hostile innovation ecology manifests as constrained access to resources, an inequitable regulatory framework, diminished agency in the software design process, and limits to the will of our community partners. We discuss the paths toward innovation for United Taxi Workers San Diego as compared with transportation network companies (e.g. Lyft, Uber) in terms of access to funding, regulation, labor, expertise, and market. We argue that a critical examination of institutions and policies in the innovation ecology is a necessary step toward charting fair, equitable, and community-strengthening pathways for technology innovation in the future."
https://openalex.org/W4308842459,10.1080/02650487.2022.2140963,Perspectives: Advertising and climate change – Part of the problem or part of the solution?,2022,International Journal of Advertising,journal,article,44,TRUE,"The advertising industry has a direct carbon footprint but also contributes to climate change by stimulating unsustainable economic growth, promoting climate-harmful consumerism, and greenwashing polluting products and companies. However, advertising can also play a pivotal role in fighting climate change. The advertising industry can reduce its carbon footprint, fight greenwashing, and cut ties with polluting clients and industries. Green advertising can shift consumers away from climate-harmful consumption patterns toward a low-carbon culture by providing accurate information and leveraging psychological processes such as moral satisfaction, nature experiences, and fear responses, among others. For advertising research to play a significant role in this paradigm shift, it should focus more specifically on climate-relevant behaviours instead of on general green consumer behaviour, and adopt a more holistic approach to analyze the role of advertising not only in influencing individual consumers' decisions but also in sustaining a cultural narrative that promotes climate protection."
https://openalex.org/W4308890848,10.1007/s42977-022-00137-0,Clarifying the driving forces behind our ecological crisis: a general model,2022,Biologia Futura,journal,article,1,TRUE,"In order to solve our ecological crisis, it is crucial to have a fair understanding of its background. In this article I integrate the most important driving forces of human transformation of the biosphere into a general model. First, I show that it is the economic subsystem of society that produces nearly all human transformation of the biosphere. Then I differentiate between direct driving forces, which are the number of people/households, the economic output per capita/per household, the environmental impact of technologies, the structure of the economy and the geographical pattern of the economy; and indirect ones, which are the mind of people, social institutions, biological factors and physical geographical features. The behavior of individuals, groups of people and organizations mediates between indirect and direct driving forces. The model also shows us the basic strategies of environmental sustainability. Cultural changes are needed to attenuate the direct driving forces. In turn, these changes will happen only if those desiring them will have enough power to reshape social institutions and the mind of people."
https://openalex.org/W4308908053,10.1007/s43615-022-00229-y,Why is Communicating the Circular Bioeconomy so Challenging?,2022,Circular Economy and Sustainability,journal,article,16,TRUE,
https://openalex.org/W4308916940,10.1093/oxfclm/kgac006,Transitioning unions: what constitutes a just transition for Swedish trade unions?,2022,Oxford Open Climate Change,journal,article,13,TRUE,"Abstract The inclusion of ‘just transition’ in the Paris Agreement in 2015 has inspired subsequent attempts, and hopes, to bridge jobs versus climate divide in attempts to decarbonize industrial society. But what are the imperatives for a just tr[ansition of the workforce? And what are the nationally defined development priorities for the creation of decent work and quality jobs? Through interviews with Swedish trade union representatives from Sweden’s three largest industrial emitters (steel, petroleum refining, cement) along with representatives at the central level, this study illustrates contrasting interpretations of what constitutes a just transition. The main tensions concern the time a climate transition is allowed to take; if policies should support local inhabitants or global concerns over climate change; why allegiances are limited to the industrial town or encompass a wider trade union movement; and whether national politics or European coordination is what makes a transition ‘just’. While central levels of Swedish trade unions understand just transition in international and intergenerational terms, local level trade unions advocate for an emplaced understanding of just transition. Given the risk of growing conflicts between different segments of trade unions over the issue of climate transition policies, a progressive alliance between the labour- and climate movements is improbable as matters stand at present."
https://openalex.org/W4308925508,10.1016/j.envsci.2022.10.021,Targeted pollution management can significantly reduce toxic emissions while limiting adverse effects on employment in US manufacturing,2022,Environmental Science & Policy,journal,article,9,TRUE,"Analyzing the relationship between employment and toxic emissions at over 25,000 US manufacturing facilities between 1998 and 2012 demonstrates that significant reductions in toxic pollution can be achieved without causing equivalent reductions in employment. Three simulations provide a comparison of the combined effects on toxic releases and employment of management strategies targeted at major polluters versus strategies that encompass a random or median subset of facilities or industries. Targeted strategies are effective because toxic emissions are highly disproportionally distributed. A handful of facilities and industries account for the majority of toxic hazard released in the US manufacturing sector. Moreover, these highly polluting facilities and industries do not employ significantly more workers than peer, lower polluting facilities and industries. The research challenges the narrative that protecting the environment must come at a significant cost to economic activity. Rather, targeting egregious polluters can offer an important inroad for significantly reducing industrial pollution while limiting adverse effects on employment."
https://openalex.org/W4309022745,10.1016/j.gr.2022.11.001,"The impact of economic complexity, technology advancements, and nuclear energy consumption on the ecological footprint of the USA: Towards circular economy initiatives",2022,Gondwana Research,journal,article,235,FALSE,
https://openalex.org/W4309048196,10.1007/s11356-022-24078-2,"Towards achieving net zero emission targets and sustainable development goals, can long-term material footprint strategies be a useful tool?",2022,Environmental Science and Pollution Research,journal,article,24,TRUE,
https://openalex.org/W4309203449,10.1016/j.tranpol.2022.11.008,Impact of transportation on climate change: An ecological modernization theoretical perspective,2022,Transport Policy,journal,article,50,FALSE,
https://openalex.org/W4309205632,10.3167/latiss.2022.150305,Market making and the (re)production of knowledge in public universities,2022,Learning and Teaching,journal,article,5,TRUE,"Abstract This collection of short essays presents and examines six vignettes of organisational change in British, New Zealand and European universities. Drawing on the social studies of economisation literature, formal research projects and auto-ethnographic insights, the authors detail profound changes in how knowledge is produced in universities. They examine policy documents, calculative techniques and management practices to illustrate how proliferating market rationalities, technologies and relations are reimagining university missions, reframing their practices and refashioning their subjects. Their vignettes demonstrate that market-making pressures are emerging from micro-scale socio-technical arrangements as well as altered funding models and external policy imperatives. They reveal the extent and detail of market-making pressures on academic practice in research and teaching. Finding ways to contest these pressures is imperative."
