openalex_id,author_position,author_id,author_name,institution_id,institution_name,country_code
https://openalex.org/W3188335903,0,https://openalex.org/A5023878952,Israa Mahmoud,https://openalex.org/I93860229,Politecnico di Milano,IT
https://openalex.org/W3188335903,1,https://openalex.org/A5030172273,Eugenio Morello,https://openalex.org/I93860229,Politecnico di Milano,IT
https://openalex.org/W3188335903,2,https://openalex.org/A5113436220,David Ludlow,https://openalex.org/I178535277,University of the West of England,GB
https://openalex.org/W3188335903,3,https://openalex.org/A5041682253,Giuseppe Salvia,https://openalex.org/I45129253,University College London,GB
https://openalex.org/W3188335903,3,https://openalex.org/A5041682253,Giuseppe Salvia,https://openalex.org/I93860229,Politecnico di Milano,IT
https://openalex.org/W3188391895,0,https://openalex.org/A5030481442,Steven A. Mejia,https://openalex.org/I161318765,"University of California, Los Angeles",US
https://openalex.org/W3188391895,0,https://openalex.org/A5030481442,Steven A. Mejia,https://openalex.org/I204250578,"University of California, Irvine",US
https://openalex.org/W3188391895,0,https://openalex.org/A5030481442,Steven A. Mejia,https://openalex.org/I4210140791,Irvine University,US
https://openalex.org/W3188407993,0,https://openalex.org/A5031892549,Nikunj Sachin,https://openalex.org/I9747756,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,IN
https://openalex.org/W3188407993,1,https://openalex.org/A5111189650,R. Rajesh,https://openalex.org/I9747756,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,IN
https://openalex.org/W3188774754,0,https://openalex.org/A5084916024,Jason Hickel,https://openalex.org/I909854389,London School of Economics and Political Science,GB
https://openalex.org/W3188774754,0,https://openalex.org/A5084916024,Jason Hickel,https://openalex.org/I123044942,Universitat Autònoma de Barcelona,ES
https://openalex.org/W3188774754,1,https://openalex.org/A5015281794,Paul E. Brockway,https://openalex.org/I130828816,University of Leeds,GB
https://openalex.org/W3188774754,2,https://openalex.org/A5081899507,Giorgos Kallis,https://openalex.org/I123044942,Universitat Autònoma de Barcelona,ES
https://openalex.org/W3188774754,2,https://openalex.org/A5081899507,Giorgos Kallis,https://openalex.org/I11932220,Institució Catalana de Recerca i Estudis Avançats,ES
https://openalex.org/W3188774754,3,https://openalex.org/A5001022442,Lorenz Keyßer,https://openalex.org/I35440088,ETH Zurich,CH
https://openalex.org/W3188774754,4,https://openalex.org/A5058179400,Manfred Lenzen,https://openalex.org/I129604602,University of Sydney,AU
https://openalex.org/W3188774754,5,https://openalex.org/A5075937377,Aljoša Slameršak,https://openalex.org/I123044942,Universitat Autònoma de Barcelona,ES
https://openalex.org/W3188774754,6,https://openalex.org/A5089821134,J. Steinberger,https://openalex.org/I97565354,University of Lausanne,CH
https://openalex.org/W3188774754,7,https://openalex.org/A5014111135,Diána Ürge-Vorsatz,,,
https://openalex.org/W3188806967,0,https://openalex.org/A5062356362,Giovanna del Pilar Garzón Cortés,https://openalex.org/I2800166025,Universidad Santo Tomás,CO
https://openalex.org/W3188806967,1,https://openalex.org/A5064194591,Krystle Danitza González Velandia,https://openalex.org/I4210106163,Corporación Universitaria Minuto de Dios,CO
https://openalex.org/W3188806967,2,https://openalex.org/A5045353563,Helmut Espinosa García,https://openalex.org/I332011152,District University of Bogotá,CO
https://openalex.org/W3188806967,3,https://openalex.org/A5004953719,Camilo Torres,https://openalex.org/I231847692,Universidad de Bogotá Jorge Tadeo Lozano,CO
https://openalex.org/W3189515872,0,https://openalex.org/A5074694848,Stephanie Tubbs Jones,https://openalex.org/I111979921,Northwestern University,US
https://openalex.org/W3189515872,1,https://openalex.org/A5005219753,Natalie Araujo Melo,https://openalex.org/I111979921,Northwestern University,US
https://openalex.org/W3190167129,0,https://openalex.org/A5017851400,Laura Nießen,https://openalex.org/I34352273,Maastricht University,NL
https://openalex.org/W3190167129,1,https://openalex.org/A5041014295,Nancy Bocken,https://openalex.org/I77432436,Research Institute of Industrial Economics,SE
https://openalex.org/W3190167129,1,https://openalex.org/A5041014295,Nancy Bocken,https://openalex.org/I187531555,Lund University,SE
https://openalex.org/W3190167129,1,https://openalex.org/A5041014295,Nancy Bocken,https://openalex.org/I34352273,Maastricht University,NL
https://openalex.org/W3190540904,0,https://openalex.org/A5083325657,Filip Marić,https://openalex.org/I78037679,UiT The Arctic University of Norway,NO
https://openalex.org/W3190540904,1,https://openalex.org/A5102743656,David Nicholls,https://openalex.org/I39854758,Auckland University of Technology,NZ
https://openalex.org/W3191226580,0,https://openalex.org/A5047805603,Simron Jit Singh,https://openalex.org/I151746483,University of Waterloo,CA
https://openalex.org/W3191226580,1,https://openalex.org/A5029348584,Simran Talwar,https://openalex.org/I4210134318,University of Technology,RU
https://openalex.org/W3191226580,2,https://openalex.org/A5035414282,Megha Shenoy,https://openalex.org/I154006206,Lebanon Valley College,US
https://openalex.org/W3191806498,0,https://openalex.org/A5082311142,Alf Hornborg,https://openalex.org/I187531555,Lund University,SE
https://openalex.org/W3191809403,0,https://openalex.org/A5074484858,Xiaoxi Zhang,,,
https://openalex.org/W3191809403,1,https://openalex.org/A5074409244,Machiko Shinozuka,,,
https://openalex.org/W3191809403,2,https://openalex.org/A5036254281,Yuriko Tanaka,https://openalex.org/I2251713219,NTT (Japan),JP
https://openalex.org/W3191809403,3,https://openalex.org/A5075458677,Yuko Kanamori,https://openalex.org/I200202764,National Institute for Environmental Studies,JP
https://openalex.org/W3191809403,4,https://openalex.org/A5103148169,Toshihiko Masui,https://openalex.org/I200202764,National Institute for Environmental Studies,JP
https://openalex.org/W3191991996,0,https://openalex.org/A5057921148,Miriam Meissner,https://openalex.org/I34352273,Maastricht University,NL
https://openalex.org/W3192423353,0,https://openalex.org/A5001728221,Silvia Erba,https://openalex.org/I93860229,Politecnico di Milano,IT
https://openalex.org/W3192423353,1,https://openalex.org/A5070643680,Lorenzo Pagliano,https://openalex.org/I93860229,Politecnico di Milano,IT
https://openalex.org/W3192486725,0,https://openalex.org/A5079127635,Zhang Cheng-hu,https://openalex.org/I87445476,Xi'an Jiaotong University,CN
https://openalex.org/W3192486725,1,https://openalex.org/A5109611052,Muhammad Arif,https://openalex.org/I87445476,Xi'an Jiaotong University,CN
https://openalex.org/W3192486725,2,https://openalex.org/A5054699238,Khurram Shehzad,https://openalex.org/I76569877,Southeast University,CN
https://openalex.org/W3192486725,3,https://openalex.org/A5045795250,Mahmood Ahmad,https://openalex.org/I119203015,Shandong University of Technology,CN
https://openalex.org/W3192486725,4,https://openalex.org/A5073646553,Judit Oláh,https://openalex.org/I4210145463,WSB University,PL
https://openalex.org/W3192535239,0,https://openalex.org/A5065952635,Nahid Sultana,https://openalex.org/I46080048,Jahangirnagar University,BD
https://openalex.org/W3192535239,0,https://openalex.org/A5065952635,Nahid Sultana,https://openalex.org/I185523456,University of Southern Queensland,AU
https://openalex.org/W3192535239,1,https://openalex.org/A5070693647,Mohammad Mafizur Rahman,https://openalex.org/I185523456,University of Southern Queensland,AU
https://openalex.org/W3192535239,2,https://openalex.org/A5055431744,Rasheda Khanam,https://openalex.org/I185523456,University of Southern Queensland,AU
https://openalex.org/W3192565065,0,https://openalex.org/A5001102431,Danielle J. Vesia,https://openalex.org/I204250578,"University of California, Irvine",US
https://openalex.org/W3192565065,1,https://openalex.org/A5019101231,Matthew C. Mahutga,https://openalex.org/I103635307,"University of California, Riverside",US
https://openalex.org/W3192565065,2,https://openalex.org/A5091052894,Bonnie Bui,https://openalex.org/I114832834,Tulane University,US
https://openalex.org/W3192640581,0,https://openalex.org/A5000909319,Letıcia Antunes Nogueira,https://openalex.org/I96829481,Nordland Research Institute,NO
https://openalex.org/W3192640581,1,https://openalex.org/A5044516655,Maiken Bjørkan,https://openalex.org/I96829481,Nordland Research Institute,NO
https://openalex.org/W3192640581,2,https://openalex.org/A5102842860,Brigt Dale,https://openalex.org/I96829481,Nordland Research Institute,NO
https://openalex.org/W3192811845,0,https://openalex.org/A5068837409,Verena Rossa-Roccor,https://openalex.org/I141945490,University of British Columbia,CA
https://openalex.org/W3192811845,1,https://openalex.org/A5047620132,Amanda Giang,https://openalex.org/I141945490,University of British Columbia,CA
https://openalex.org/W3192811845,2,https://openalex.org/A5031525639,Paul Kershaw,https://openalex.org/I141945490,University of British Columbia,CA
https://openalex.org/W3193064167,0,https://openalex.org/A5091732263,Mihaela Simionescu,https://openalex.org/I58077936,Romanian Academy,RO
https://openalex.org/W3193942116,0,https://openalex.org/A5070660994,Laurence L. Delina,https://openalex.org/I200769079,Hong Kong University of Science and Technology,HK
https://openalex.org/W3193957596,0,https://openalex.org/A5013464477,Jack Stilgoe,https://openalex.org/I45129253,University College London,GB
https://openalex.org/W3193957596,1,https://openalex.org/A5017422362,Tom Cohen,https://openalex.org/I94951947,University of Westminster,GB
https://openalex.org/W3193996992,0,https://openalex.org/A5063728345,Joan Moranta,https://openalex.org/I4210091775,Instituto Español de Oceanografía,ES
https://openalex.org/W3193996992,1,https://openalex.org/A5013064002,Cati Torres,https://openalex.org/I4210151758,Fundació Universitat-Empresa de les Illes Balears,ES
https://openalex.org/W3193996992,1,https://openalex.org/A5013064002,Cati Torres,https://openalex.org/I50441567,Universitat de les Illes Balears,ES
https://openalex.org/W3193996992,2,https://openalex.org/A5022493678,Ivan Murray,https://openalex.org/I50441567,Universitat de les Illes Balears,ES
https://openalex.org/W3193996992,2,https://openalex.org/A5022493678,Ivan Murray,https://openalex.org/I4210151758,Fundació Universitat-Empresa de les Illes Balears,ES
https://openalex.org/W3193996992,3,https://openalex.org/A5008077499,Manuel Hidalgo,https://openalex.org/I4210091775,Instituto Español de Oceanografía,ES
https://openalex.org/W3193996992,4,https://openalex.org/A5081975791,Hilmar Hinz,https://openalex.org/I4210116941,Mediterranean Institute for Advanced Studies,ES
https://openalex.org/W3193996992,5,https://openalex.org/A5068066286,Adam Gouraguine,https://openalex.org/I84884186,Newcastle University,GB
https://openalex.org/W3194039142,0,https://openalex.org/A5103147816,Gao Ling,https://openalex.org/I181877577,Shanxi University,CN
https://openalex.org/W3194039142,1,https://openalex.org/A5108775223,Asif Razzaq,https://openalex.org/I4210158000,ILMA University,PK
https://openalex.org/W3194039142,1,https://openalex.org/A5108775223,Asif Razzaq,https://openalex.org/I27357992,Dalian University of Technology,CN
https://openalex.org/W3194039142,2,https://openalex.org/A5112234243,Guo Y,https://openalex.org/I34352273,Maastricht University,NL
https://openalex.org/W3194039142,2,https://openalex.org/A5112234243,Guo Y,https://openalex.org/I209991678,Maastricht School of Management,NL
https://openalex.org/W3194039142,3,https://openalex.org/A5029557857,Tehreem Fatima,https://openalex.org/I13985625,East China Jiaotong University,CN
https://openalex.org/W3194039142,3,https://openalex.org/A5029557857,Tehreem Fatima,https://openalex.org/I4210128140,Guangdong University of Petrochemical Technology,CN
https://openalex.org/W3194039142,4,https://openalex.org/A5089972977,Farrukh Shahzad,https://openalex.org/I4210128140,Guangdong University of Petrochemical Technology,CN
https://openalex.org/W3194146037,0,https://openalex.org/A5011625447,Faris A. Almalki,https://openalex.org/I179331831,Taif University,SA
https://openalex.org/W3194146037,1,https://openalex.org/A5012786887,Saeed Hamood Alsamhi,https://openalex.org/I151939572,Athlone Institute of Technology,IE
https://openalex.org/W3194146037,2,https://openalex.org/A5026611227,Radhya Sahal,https://openalex.org/I4210167254,Singapore-MIT Alliance for Research and Technology,SG
https://openalex.org/W3194146037,2,https://openalex.org/A5026611227,Radhya Sahal,https://openalex.org/I4210110252,SMART Global Holdings (United States),US
https://openalex.org/W3194146037,2,https://openalex.org/A5026611227,Radhya Sahal,https://openalex.org/I31605765,Hodeidah University,YE
https://openalex.org/W3194146037,2,https://openalex.org/A5026611227,Radhya Sahal,https://openalex.org/I27577105,University College Cork,IE
https://openalex.org/W3194146037,2,https://openalex.org/A5026611227,Radhya Sahal,https://openalex.org/I4210127432,Start Making A Reader Today,US
https://openalex.org/W3194146037,3,https://openalex.org/A5041147496,Jahan Hassan,https://openalex.org/I74899385,Central Queensland University,AU
https://openalex.org/W3194146037,4,https://openalex.org/A5089032960,Ammar Hawbani,https://openalex.org/I126520041,University of Science and Technology of China,CN
https://openalex.org/W3194146037,5,https://openalex.org/A5031973259,N. S. Rajput,https://openalex.org/I91357014,Banaras Hindu University,IN
https://openalex.org/W3194146037,5,https://openalex.org/A5031973259,N. S. Rajput,https://openalex.org/I56404289,Indian Institute of Technology BHU,IN
https://openalex.org/W3194146037,6,https://openalex.org/A5070833631,Abdu Saif,https://openalex.org/I33849332,University of Malaya,MY
https://openalex.org/W3194146037,7,https://openalex.org/A5063499158,Jeff Morgan,https://openalex.org/I188760350,Ollscoil na Gaillimhe – University of Galway,IE
https://openalex.org/W3194146037,8,https://openalex.org/A5090996360,John G. Breslin,https://openalex.org/I188760350,Ollscoil na Gaillimhe – University of Galway,IE
https://openalex.org/W3194254612,0,https://openalex.org/A5091008316,Arran Gare,,,
https://openalex.org/W3194259013,0,https://openalex.org/A5087132583,Ariel Macaspac Hernández,https://openalex.org/I144428437,German Institute of Development and Sustainability,DE
https://openalex.org/W3194259013,1,https://openalex.org/A5007593004,Yudhi Timor Bimo Prakoso,,,
https://openalex.org/W3194286182,0,https://openalex.org/A5029842726,Xiaotian Yang,https://openalex.org/I4210099437,Hubei University Of Economics,CN
https://openalex.org/W3194286182,1,https://openalex.org/A5061462095,Irfan Khan,https://openalex.org/I125839683,Beijing Institute of Technology,CN
https://openalex.org/W3194326872,0,https://openalex.org/A5065528439,Rainer Bauböck,https://openalex.org/I874792244,European University Institute,IT
https://openalex.org/W3194326872,1,https://openalex.org/A5085848430,Liav Orgad,https://openalex.org/I874792244,European University Institute,IT
https://openalex.org/W3194326872,1,https://openalex.org/A5085848430,Liav Orgad,https://openalex.org/I138898306,Reichman University,IL
https://openalex.org/W3194326872,1,https://openalex.org/A5085848430,Liav Orgad,https://openalex.org/I111483173,King University,US
https://openalex.org/W3194326872,1,https://openalex.org/A5085848430,Liav Orgad,https://openalex.org/I20231570,Peking University,CN
https://openalex.org/W3194326872,1,https://openalex.org/A5085848430,Liav Orgad,https://openalex.org/I2801702882,WZB Berlin Social Science Center,DE
https://openalex.org/W3194357643,0,https://openalex.org/A5017516656,Jessica A. Gephart,https://openalex.org/I181401687,American University,US
https://openalex.org/W3194357643,1,https://openalex.org/A5054457412,Patrik J. G. Henriksson,https://openalex.org/I75881417,WorldFish,MY
https://openalex.org/W3194357643,1,https://openalex.org/A5054457412,Patrik J. G. Henriksson,https://openalex.org/I1341284090,Royal Swedish Academy of Sciences,SE
https://openalex.org/W3194357643,1,https://openalex.org/A5054457412,Patrik J. G. Henriksson,https://openalex.org/I138595864,Stockholm Resilience Centre,SE
https://openalex.org/W3194357643,2,https://openalex.org/A5086927387,Robert Parker,https://openalex.org/I165504564,Marine Stewardship Council,GB
https://openalex.org/W3194357643,2,https://openalex.org/A5086927387,Robert Parker,https://openalex.org/I129902397,Dalhousie University,CA
https://openalex.org/W3194357643,3,https://openalex.org/A5051081554,Alon Shepon,https://openalex.org/I136199984,Harvard University,US
https://openalex.org/W3194357643,3,https://openalex.org/A5051081554,Alon Shepon,https://openalex.org/I16391192,Tel Aviv University,IL
https://openalex.org/W3194357643,4,https://openalex.org/A5019581726,Kelvin D. Gorospe,https://openalex.org/I181401687,American University,US
https://openalex.org/W3194357643,5,https://openalex.org/A5030723394,Kristina Bergman,https://openalex.org/I2800664555,RISE Research Institutes of Sweden,SE
https://openalex.org/W3194357643,6,https://openalex.org/A5079266970,Gidon Eshel,https://openalex.org/I39661318,Bard College,US
https://openalex.org/W3194357643,7,https://openalex.org/A5052016935,Christopher D. Golden,https://openalex.org/I4210156643,Harvard Global Health Institute,US
https://openalex.org/W3194357643,7,https://openalex.org/A5052016935,Christopher D. Golden,https://openalex.org/I136199984,Harvard University,US
https://openalex.org/W3194357643,8,https://openalex.org/A5056427982,Benjamin S. Halpern,https://openalex.org/I154570441,"University of California, Santa Barbara",US
https://openalex.org/W3194357643,8,https://openalex.org/A5056427982,Benjamin S. Halpern,https://openalex.org/I4210100421,National Center for Ecological Analysis and Synthesis,US
https://openalex.org/W3194357643,9,https://openalex.org/A5073807046,Sara Hornborg,https://openalex.org/I2800664555,RISE Research Institutes of Sweden,SE
https://openalex.org/W3194357643,10,https://openalex.org/A5062673458,Malin Jonell,https://openalex.org/I138595864,Stockholm Resilience Centre,SE
https://openalex.org/W3194357643,10,https://openalex.org/A5062673458,Malin Jonell,https://openalex.org/I1341284090,Royal Swedish Academy of Sciences,SE
https://openalex.org/W3194357643,11,https://openalex.org/A5079133372,Marc Métian,https://openalex.org/I14500998,International University of Monaco,MC
https://openalex.org/W3194357643,12,https://openalex.org/A5031488441,Kathleen Mifflin,https://openalex.org/I129902397,Dalhousie University,CA
https://openalex.org/W3194357643,13,https://openalex.org/A5079909614,Richard Newton,https://openalex.org/I12093191,University of Stirling,GB
https://openalex.org/W3194357643,14,https://openalex.org/A5049225439,Peter Tyedmers,https://openalex.org/I129902397,Dalhousie University,CA
https://openalex.org/W3194357643,15,https://openalex.org/A5014699817,Wenbo Zhang,https://openalex.org/I44675526,Shanghai Ocean University,CN
https://openalex.org/W3194357643,16,https://openalex.org/A5047075790,Friederike Ziegler,https://openalex.org/I2800664555,RISE Research Institutes of Sweden,SE
https://openalex.org/W3194357643,17,https://openalex.org/A5072886707,Max Troell,https://openalex.org/I138595864,Stockholm Resilience Centre,SE
https://openalex.org/W3194357643,17,https://openalex.org/A5072886707,Max Troell,https://openalex.org/I1341284090,Royal Swedish Academy of Sciences,SE
https://openalex.org/W3194399577,0,https://openalex.org/A5052062272,Hervé Corvellec,https://openalex.org/I4210132623,Helsingborgs lasarett,SE
https://openalex.org/W3194399577,0,https://openalex.org/A5052062272,Hervé Corvellec,https://openalex.org/I187531555,Lund University,SE
https://openalex.org/W3194399577,1,https://openalex.org/A5052847561,Alison Stowell,https://openalex.org/I67415387,Lancaster University,GB
https://openalex.org/W3194399577,2,https://openalex.org/A5025373057,Nils Johansson,https://openalex.org/I86987016,KTH Royal Institute of Technology,SE
https://openalex.org/W3194422777,0,https://openalex.org/A5007053496,Álvaro Castaño García,https://openalex.org/I2802506851,Economic and Social Research Council,GB
https://openalex.org/W3194422777,1,https://openalex.org/A5062420160,Aimee Ambrose,https://openalex.org/I2802506851,Economic and Social Research Council,GB
https://openalex.org/W3194422777,2,https://openalex.org/A5009558055,Anna Hawkins,https://openalex.org/I71422933,Sheffield Hallam University,GB
https://openalex.org/W3194422777,3,https://openalex.org/A5059369570,Stephen Parkes,https://openalex.org/I2802506851,Economic and Social Research Council,GB
https://openalex.org/W3194461695,0,https://openalex.org/A5052442387,Mohammad Sharif Karimi,https://openalex.org/I1187138,Razi University,IR
https://openalex.org/W3194461695,1,https://openalex.org/A5074707954,Mohsen Khezri,https://openalex.org/I167694869,Bu-Ali Sina University,IR
https://openalex.org/W3194461695,1,https://openalex.org/A5074707954,Mohsen Khezri,https://openalex.org/I3151615967,University of Kurdistan Hewler,IQ
https://openalex.org/W3194461695,2,https://openalex.org/A5073813621,Yousaf Ali Khan,https://openalex.org/I263208278,Hazara University,PK
https://openalex.org/W3194461695,3,https://openalex.org/A5080048049,Somayeh Razzaghi,https://openalex.org/I167694869,Bu-Ali Sina University,IR
https://openalex.org/W3194907221,0,https://openalex.org/A5025734098,Philip Nuss,https://openalex.org/I4210128716,German Environment Agency,DE
https://openalex.org/W3194907221,1,https://openalex.org/A5073987138,Jens Günther,https://openalex.org/I4210128716,German Environment Agency,DE
https://openalex.org/W3194907221,2,https://openalex.org/A5090748186,J. Kosmol,https://openalex.org/I4210128716,German Environment Agency,DE
https://openalex.org/W3194907221,3,https://openalex.org/A5067459614,Michael Golde,https://openalex.org/I4210128716,German Environment Agency,DE
https://openalex.org/W3194907221,4,https://openalex.org/A5042034584,Felix Müller,https://openalex.org/I4210128716,German Environment Agency,DE
https://openalex.org/W3194907221,5,https://openalex.org/A5079570331,M Y Frerk,https://openalex.org/I4210128716,German Environment Agency,DE
https://openalex.org/W3194941104,0,https://openalex.org/A5080039662,Abdul Rehman,https://openalex.org/I4750791,Henan Agricultural University,CN
https://openalex.org/W3194941104,1,https://openalex.org/A5102838990,Magdalena Rãdulescu,https://openalex.org/I124121301,Lucian Blaga University of Sibiu,RO
https://openalex.org/W3194941104,1,https://openalex.org/A5102838990,Magdalena Rãdulescu,https://openalex.org/I185286233,University of Pitesti,RO
https://openalex.org/W3194941104,2,https://openalex.org/A5101846409,Hengyun Ma,https://openalex.org/I4750791,Henan Agricultural University,CN
https://openalex.org/W3194941104,3,https://openalex.org/A5042457507,Vishal Dagar,https://openalex.org/I191972202,Amity University,IN
https://openalex.org/W3194941104,4,https://openalex.org/A5045587502,Imran Hussain,https://openalex.org/I4210127728,Mohi-ud-Din Islamic University,PK
https://openalex.org/W3194941104,5,https://openalex.org/A5056839668,Muhammad Kamran Khan,https://openalex.org/I59225215,Bahria University,PK
https://openalex.org/W3195033200,0,https://openalex.org/A5090136549,Monika Sipa,https://openalex.org/I130294970,Częstochowa University of Technology,PL
https://openalex.org/W3195033200,1,https://openalex.org/A5038032641,Iwona Gorzeń-Mitka,https://openalex.org/I130294970,Częstochowa University of Technology,PL
https://openalex.org/W3195049466,0,https://openalex.org/A5062923156,Michelle Mongo,https://openalex.org/I100532134,Université Claude Bernard Lyon 1,FR
https://openalex.org/W3195049466,0,https://openalex.org/A5062923156,Michelle Mongo,https://openalex.org/I113428412,École Normale Supérieure de Lyon,FR
https://openalex.org/W3195049466,0,https://openalex.org/A5062923156,Michelle Mongo,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,FR
https://openalex.org/W3195049466,0,https://openalex.org/A5062923156,Michelle Mongo,https://openalex.org/I181827316,Université Catholique de Lille,FR
https://openalex.org/W3195049466,0,https://openalex.org/A5062923156,Michelle Mongo,https://openalex.org/I3019848993,Mines Saint-Étienne,FR
https://openalex.org/W3195049466,0,https://openalex.org/A5062923156,Michelle Mongo,https://openalex.org/I4210116847,"Environnement, ville, société",FR
https://openalex.org/W3195049466,0,https://openalex.org/A5062923156,Michelle Mongo,https://openalex.org/I4210159017,Lille Économie Management,FR
https://openalex.org/W3195049466,0,https://openalex.org/A5062923156,Michelle Mongo,https://openalex.org/I4210166914,École Nationale des Travaux Publics de l'État,FR
https://openalex.org/W3195049466,0,https://openalex.org/A5062923156,Michelle Mongo,https://openalex.org/I48430043,Institut National des Sciences Appliquées de Lyon,FR
https://openalex.org/W3195049466,1,https://openalex.org/A5015869114,Valérie Laforest,https://openalex.org/I100532134,Université Claude Bernard Lyon 1,FR
https://openalex.org/W3195049466,1,https://openalex.org/A5015869114,Valérie Laforest,https://openalex.org/I113428412,École Normale Supérieure de Lyon,FR
https://openalex.org/W3195049466,1,https://openalex.org/A5015869114,Valérie Laforest,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,FR
https://openalex.org/W3195049466,1,https://openalex.org/A5015869114,Valérie Laforest,https://openalex.org/I181827316,Université Catholique de Lille,FR
https://openalex.org/W3195049466,1,https://openalex.org/A5015869114,Valérie Laforest,https://openalex.org/I3019848993,Mines Saint-Étienne,FR
https://openalex.org/W3195049466,1,https://openalex.org/A5015869114,Valérie Laforest,https://openalex.org/I4210116847,"Environnement, ville, société",FR
https://openalex.org/W3195049466,1,https://openalex.org/A5015869114,Valérie Laforest,https://openalex.org/I4210159017,Lille Économie Management,FR
https://openalex.org/W3195049466,1,https://openalex.org/A5015869114,Valérie Laforest,https://openalex.org/I4210166914,École Nationale des Travaux Publics de l'État,FR
https://openalex.org/W3195049466,1,https://openalex.org/A5015869114,Valérie Laforest,https://openalex.org/I48430043,Institut National des Sciences Appliquées de Lyon,FR
https://openalex.org/W3195049466,2,https://openalex.org/A5010361091,Fateh Bélaïd,https://openalex.org/I100532134,Université Claude Bernard Lyon 1,FR
https://openalex.org/W3195049466,2,https://openalex.org/A5010361091,Fateh Bélaïd,https://openalex.org/I113428412,École Normale Supérieure de Lyon,FR
https://openalex.org/W3195049466,2,https://openalex.org/A5010361091,Fateh Bélaïd,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,FR
https://openalex.org/W3195049466,2,https://openalex.org/A5010361091,Fateh Bélaïd,https://openalex.org/I181827316,Université Catholique de Lille,FR
https://openalex.org/W3195049466,2,https://openalex.org/A5010361091,Fateh Bélaïd,https://openalex.org/I3019848993,Mines Saint-Étienne,FR
https://openalex.org/W3195049466,2,https://openalex.org/A5010361091,Fateh Bélaïd,https://openalex.org/I4210116847,"Environnement, ville, société",FR
https://openalex.org/W3195049466,2,https://openalex.org/A5010361091,Fateh Bélaïd,https://openalex.org/I4210159017,Lille Économie Management,FR
https://openalex.org/W3195049466,2,https://openalex.org/A5010361091,Fateh Bélaïd,https://openalex.org/I4210166914,École Nationale des Travaux Publics de l'État,FR
https://openalex.org/W3195049466,2,https://openalex.org/A5010361091,Fateh Bélaïd,https://openalex.org/I48430043,Institut National des Sciences Appliquées de Lyon,FR
https://openalex.org/W3195049466,3,https://openalex.org/A5040054456,Audrey Tanguy,https://openalex.org/I100532134,Université Claude Bernard Lyon 1,FR
https://openalex.org/W3195049466,3,https://openalex.org/A5040054456,Audrey Tanguy,https://openalex.org/I113428412,École Normale Supérieure de Lyon,FR
https://openalex.org/W3195049466,3,https://openalex.org/A5040054456,Audrey Tanguy,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique,FR
https://openalex.org/W3195049466,3,https://openalex.org/A5040054456,Audrey Tanguy,https://openalex.org/I181827316,Université Catholique de Lille,FR
https://openalex.org/W3195049466,3,https://openalex.org/A5040054456,Audrey Tanguy,https://openalex.org/I3019848993,Mines Saint-Étienne,FR
https://openalex.org/W3195049466,3,https://openalex.org/A5040054456,Audrey Tanguy,https://openalex.org/I4210116847,"Environnement, ville, société",FR
https://openalex.org/W3195049466,3,https://openalex.org/A5040054456,Audrey Tanguy,https://openalex.org/I4210159017,Lille Économie Management,FR
https://openalex.org/W3195049466,3,https://openalex.org/A5040054456,Audrey Tanguy,https://openalex.org/I4210166914,École Nationale des Travaux Publics de l'État,FR
https://openalex.org/W3195049466,3,https://openalex.org/A5040054456,Audrey Tanguy,https://openalex.org/I48430043,Institut National des Sciences Appliquées de Lyon,FR
https://openalex.org/W3195263054,0,https://openalex.org/A5039710172,Jarosław Gryz,,,
https://openalex.org/W3195263054,1,https://openalex.org/A5032041147,Barbara Kaczmarczyk,,,
https://openalex.org/W3195515254,0,https://openalex.org/A5033379100,Lucy Holmes McHugh,https://openalex.org/I86467917,James Cook University,AU
https://openalex.org/W3195515254,0,https://openalex.org/A5033379100,Lucy Holmes McHugh,https://openalex.org/I4210126179,ARC Centre of Excellence for Coral Reef Studies,AU
https://openalex.org/W3195515254,1,https://openalex.org/A5100396750,Maria Carmen Lemos,https://openalex.org/I27837315,University of Michigan–Ann Arbor,US
https://openalex.org/W3195515254,2,https://openalex.org/A5026244937,Tiffany H. Morrison,https://openalex.org/I4210126179,ARC Centre of Excellence for Coral Reef Studies,AU
https://openalex.org/W3195515254,2,https://openalex.org/A5026244937,Tiffany H. Morrison,https://openalex.org/I86467917,James Cook University,AU
https://openalex.org/W3195518537,0,https://openalex.org/A5010272780,Evaristo Navarro Manotas,https://openalex.org/I4210112678,University of the Coast,CO
https://openalex.org/W3195518537,1,https://openalex.org/A5085863445,Remédios Pitre Redondo,https://openalex.org/I3130797134,University of La Guajira,CO
https://openalex.org/W3195518537,2,https://openalex.org/A5073270761,Janeka López Contreras,https://openalex.org/I3130797134,University of La Guajira,CO
https://openalex.org/W3195518537,3,https://openalex.org/A5004006491,Meredith Jiménez Cardenas,https://openalex.org/I3130797134,University of La Guajira,CO
https://openalex.org/W3195518537,4,https://openalex.org/A5060791662,Hugo Hernández Palma,https://openalex.org/I4210110538,Universidad del Atlántico,MX
