openalex_id,keyword
https://openalex.org/W3161998989,Conceptualization
https://openalex.org/W3161998989,Provisioning
https://openalex.org/W3161998989,Stock (firearms)
https://openalex.org/W3161998989,Structuring
https://openalex.org/W3161998989,Computer science
https://openalex.org/W3161998989,Business
https://openalex.org/W3161998989,Engineering
https://openalex.org/W3161998989,Finance
https://openalex.org/W3162395326,Health technology
https://openalex.org/W3162395326,Realm
https://openalex.org/W3162395326,Scrutiny
https://openalex.org/W3162395326,Health care
https://openalex.org/W3162395326,Public relations
https://openalex.org/W3162395326,Business
https://openalex.org/W3162395326,Digital health
https://openalex.org/W3162395326,Government (linguistics)
https://openalex.org/W3162395326,Knowledge management
https://openalex.org/W3162395326,Engineering ethics
https://openalex.org/W3163078683,Degrowth
https://openalex.org/W3163078683,Sustainability
https://openalex.org/W3163078683,Climate change
https://openalex.org/W3163078683,Climate change mitigation
https://openalex.org/W3163078683,Nexus (standard)
https://openalex.org/W3163078683,Economics
https://openalex.org/W3163078683,Green growth
https://openalex.org/W3163078683,Environmental economics
https://openalex.org/W3163078683,Natural resource economics
https://openalex.org/W3163078683,Ecology
https://openalex.org/W3163326544,Sustainability
https://openalex.org/W3163326544,Business
https://openalex.org/W3163326544,Sustainability organizations
https://openalex.org/W3163326544,Triple bottom line
https://openalex.org/W3163326544,Accounting
https://openalex.org/W3163326544,Social sustainability
https://openalex.org/W3163326544,Sustainability reporting
https://openalex.org/W3163326544,Product (mathematics)
https://openalex.org/W3163326544,Process (computing)
https://openalex.org/W3163326544,Computer science
https://openalex.org/W3163557091,Computer science
https://openalex.org/W3163764344,Payment
https://openalex.org/W3163764344,Sustainability
https://openalex.org/W3163764344,Payment system
https://openalex.org/W3163764344,Business
https://openalex.org/W3163764344,Cash
https://openalex.org/W3163764344,Environmental economics
https://openalex.org/W3163764344,Economics
https://openalex.org/W3163764344,Natural resource economics
https://openalex.org/W3163764344,Finance
https://openalex.org/W3163766566,Life-cycle assessment
https://openalex.org/W3163766566,Tandem
https://openalex.org/W3163766566,Perovskite (structure)
https://openalex.org/W3163766566,Materials science
https://openalex.org/W3163766566,Environmental science
https://openalex.org/W3163766566,Computer science
https://openalex.org/W3163766566,Engineering
https://openalex.org/W3163766566,Chemical engineering
https://openalex.org/W3163766566,Production (economics)
https://openalex.org/W3163766566,Economics
https://openalex.org/W3163829343,Conceptualization
https://openalex.org/W3163829343,Green growth
https://openalex.org/W3163829343,Ecological modernization
https://openalex.org/W3163829343,Decoupling (probability)
https://openalex.org/W3163829343,Economics
https://openalex.org/W3163829343,Modernization theory
https://openalex.org/W3163829343,Sustainability
https://openalex.org/W3163829343,Economic system
https://openalex.org/W3163829343,Political science
https://openalex.org/W3163829343,Ecology
https://openalex.org/W3164119676,Scope (computer science)
https://openalex.org/W3164119676,Business
https://openalex.org/W3164119676,Circular economy
https://openalex.org/W3164119676,Municipal solid waste
https://openalex.org/W3164119676,Resource (disambiguation)
https://openalex.org/W3164119676,Environmental planning
https://openalex.org/W3164119676,Urban waste
https://openalex.org/W3164119676,Environmental resource management
https://openalex.org/W3164119676,Environmental economics
https://openalex.org/W3164119676,Waste management
https://openalex.org/W3164210768,Sustainability
https://openalex.org/W3164210768,Sustainable development
https://openalex.org/W3164210768,Productivity
https://openalex.org/W3164210768,Production (economics)
https://openalex.org/W3164210768,Industry 4.0
https://openalex.org/W3164210768,Dimension (graph theory)
https://openalex.org/W3164210768,Business
https://openalex.org/W3164210768,Relation (database)
https://openalex.org/W3164210768,Industrial organization
https://openalex.org/W3164210768,Economics
https://openalex.org/W3164243789,Species richness
https://openalex.org/W3164243789,Foraging
https://openalex.org/W3164243789,Ecology
https://openalex.org/W3164243789,Diversity (politics)
https://openalex.org/W3164243789,Population
https://openalex.org/W3164243789,Citizen science
https://openalex.org/W3164243789,Multitude
https://openalex.org/W3164243789,Biodiversity
https://openalex.org/W3164243789,Environmental resource management
https://openalex.org/W3164243789,Biology
https://openalex.org/W3164854243,Transformative learning
https://openalex.org/W3164854243,Dialectic
https://openalex.org/W3164854243,Conceptualization
https://openalex.org/W3164854243,Sustainable development
https://openalex.org/W3164854243,Political science
https://openalex.org/W3164854243,Plural
https://openalex.org/W3164854243,Civil society
https://openalex.org/W3164854243,Sociology
https://openalex.org/W3164854243,Sustainability
https://openalex.org/W3164854243,Narrative
https://openalex.org/W3164912100,Anthropocene
https://openalex.org/W3164912100,Sustainability
https://openalex.org/W3164912100,Variety (cybernetics)
https://openalex.org/W3164912100,Politics
https://openalex.org/W3164912100,Social science
https://openalex.org/W3164912100,Sociology
https://openalex.org/W3164912100,Environmental ethics
https://openalex.org/W3164912100,Political science
https://openalex.org/W3164912100,Philosophy
https://openalex.org/W3164912100,Ecology
https://openalex.org/W3164960502,Business ethics
https://openalex.org/W3164960502,Perspective (graphical)
https://openalex.org/W3164960502,Interdependence
https://openalex.org/W3164960502,Stakeholder
https://openalex.org/W3164960502,Sociology
https://openalex.org/W3164960502,Macromarketing
https://openalex.org/W3164960502,Engineering ethics
https://openalex.org/W3164960502,Marketing ethics
https://openalex.org/W3164960502,Marketing
https://openalex.org/W3164960502,Quality of Life Research
https://openalex.org/W3165061839,Sustainability
https://openalex.org/W3165061839,Pandemic
https://openalex.org/W3165061839,Coronavirus disease 2019 (COVID-19)
https://openalex.org/W3165061839,2019-20 coronavirus outbreak
https://openalex.org/W3165061839,Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)
https://openalex.org/W3165061839,Environmental planning
https://openalex.org/W3165061839,Environmental resource management
https://openalex.org/W3165061839,Political science
https://openalex.org/W3165061839,Computer science
https://openalex.org/W3165061839,Business
https://openalex.org/W3165457191,Industry 4.0
https://openalex.org/W3165457191,Information and Communications Technology
https://openalex.org/W3165457191,Engineering
https://openalex.org/W3165457191,Digital transformation
https://openalex.org/W3165457191,Information technology
https://openalex.org/W3165457191,Business
https://openalex.org/W3165457191,Industrial organization
https://openalex.org/W3165457191,Manufacturing engineering
https://openalex.org/W3165457191,Engineering management
https://openalex.org/W3165457191,Computer science
https://openalex.org/W3165494894,Panel data
https://openalex.org/W3165494894,Economics
https://openalex.org/W3165494894,Context (archaeology)
https://openalex.org/W3165494894,Greenhouse gas
https://openalex.org/W3165494894,Scale (ratio)
https://openalex.org/W3165494894,Economic impact analysis
https://openalex.org/W3165494894,Sustainability
https://openalex.org/W3165494894,Empirical evidence
https://openalex.org/W3165494894,Natural resource economics
https://openalex.org/W3165494894,International economics
https://openalex.org/W3165554281,Carbon footprint
https://openalex.org/W3165554281,Sustainability
https://openalex.org/W3165554281,Consumption (sociology)
https://openalex.org/W3165554281,Psychological intervention
https://openalex.org/W3165554281,Poverty
https://openalex.org/W3165554281,Population
https://openalex.org/W3165554281,Socioeconomics
https://openalex.org/W3165554281,Geography
https://openalex.org/W3165554281,Demographic economics
https://openalex.org/W3165554281,Natural resource economics
https://openalex.org/W3165641867,Urbanism
https://openalex.org/W3165641867,Sustainability
https://openalex.org/W3165641867,Sustainable development
https://openalex.org/W3165641867,Smart city
https://openalex.org/W3165641867,Computer science
https://openalex.org/W3165641867,Key (lock)
https://openalex.org/W3165641867,Process management
https://openalex.org/W3165641867,Business
https://openalex.org/W3165641867,Management science
https://openalex.org/W3165641867,Engineering
https://openalex.org/W3165837049,Lawsuit
https://openalex.org/W3165837049,State (computer science)
https://openalex.org/W3165837049,High tech
https://openalex.org/W3165837049,Economic Justice
https://openalex.org/W3165837049,Government (linguistics)
https://openalex.org/W3165837049,Law
https://openalex.org/W3165837049,Business
https://openalex.org/W3165837049,Big data
https://openalex.org/W3165837049,Political science
https://openalex.org/W3165837049,Computer science
https://openalex.org/W3165850867,Environmental degradation
https://openalex.org/W3165850867,Energy consumption
https://openalex.org/W3165850867,Granger causality
https://openalex.org/W3165850867,Ecological footprint
https://openalex.org/W3165850867,Economics
https://openalex.org/W3165850867,Environmental quality
https://openalex.org/W3165850867,Urbanization
https://openalex.org/W3165850867,Consumption (sociology)
https://openalex.org/W3165850867,Natural resource economics
https://openalex.org/W3165850867,Short run
https://openalex.org/W3166490016,Tourism
https://openalex.org/W3166490016,China
https://openalex.org/W3166490016,Distributed lag
https://openalex.org/W3166490016,Openness to experience
https://openalex.org/W3166490016,Economics
https://openalex.org/W3166490016,Lag
https://openalex.org/W3166490016,Econometrics
https://openalex.org/W3166490016,Geography
https://openalex.org/W3166627610,Sustainability
https://openalex.org/W3166627610,Consumption (sociology)
https://openalex.org/W3166627610,Production (economics)
https://openalex.org/W3166627610,Environmental economics
https://openalex.org/W3166627610,Sustainable development
https://openalex.org/W3166627610,Planetary boundaries
https://openalex.org/W3166627610,Product (mathematics)
https://openalex.org/W3166627610,Ecological modernization
https://openalex.org/W3166627610,Business
https://openalex.org/W3166627610,Modernization theory
https://openalex.org/W3166965206,Software deployment
https://openalex.org/W3166965206,Renewable energy
https://openalex.org/W3166965206,Vision
https://openalex.org/W3166965206,Corporate governance
https://openalex.org/W3166965206,Environmental economics
https://openalex.org/W3166965206,Resource (disambiguation)
https://openalex.org/W3166965206,Environmental resource management
https://openalex.org/W3166965206,Energy policy
https://openalex.org/W3166965206,Renewable resource
https://openalex.org/W3166965206,Business
https://openalex.org/W3167136295,Politics
https://openalex.org/W3167136295,Anticipation (artificial intelligence)
https://openalex.org/W3167136295,Climate change
https://openalex.org/W3167136295,Environmental resource management
https://openalex.org/W3167136295,Political science
https://openalex.org/W3167136295,Environmental science
https://openalex.org/W3167136295,Natural resource economics
https://openalex.org/W3167136295,Environmental planning
https://openalex.org/W3167136295,Economics
https://openalex.org/W3167136295,Computer science
https://openalex.org/W3167390217,Capitalism
https://openalex.org/W3167390217,Commodity
https://openalex.org/W3167390217,Restructuring
https://openalex.org/W3167390217,Variety (cybernetics)
https://openalex.org/W3167390217,World history
https://openalex.org/W3167390217,Commodity chain
https://openalex.org/W3167390217,Economy
https://openalex.org/W3167390217,World-system
https://openalex.org/W3167390217,Economic system
https://openalex.org/W3167390217,Resistance (ecology)
https://openalex.org/W3167530827,Flourishing
https://openalex.org/W3167530827,Marketing
https://openalex.org/W3167530827,Clothing
https://openalex.org/W3167530827,Consumption (sociology)
https://openalex.org/W3167530827,Business
https://openalex.org/W3167530827,Corporate social responsibility
https://openalex.org/W3167530827,Qualitative research
https://openalex.org/W3167530827,Sustainability
https://openalex.org/W3167530827,Counterintuitive
https://openalex.org/W3167530827,Loyalty
https://openalex.org/W3167675819,Ecological engineering
https://openalex.org/W3167675819,Biological systems engineering
https://openalex.org/W3167675819,Scope (computer science)
https://openalex.org/W3167675819,Curriculum
https://openalex.org/W3167675819,Mainstream
https://openalex.org/W3167675819,Ecology
https://openalex.org/W3167675819,Engineering ethics
https://openalex.org/W3167675819,Health systems engineering
https://openalex.org/W3167675819,Engineering education
https://openalex.org/W3167675819,Rigour
https://openalex.org/W3167729980,Environmental science
https://openalex.org/W3167729980,Decomposition
https://openalex.org/W3167729980,Chemistry
https://openalex.org/W3167937607,Ethnography
https://openalex.org/W3167937607,Negotiation
https://openalex.org/W3167937607,Sociology
https://openalex.org/W3167937607,Social distance
https://openalex.org/W3167937607,Coronavirus disease 2019 (COVID-19)
https://openalex.org/W3167937607,Public relations
https://openalex.org/W3167937607,Face (sociological concept)
https://openalex.org/W3167937607,Process (computing)
https://openalex.org/W3167937607,Qualitative research
https://openalex.org/W3167937607,Political science
https://openalex.org/W3168025553,Sustainable consumption
https://openalex.org/W3168025553,Performing arts
https://openalex.org/W3168025553,Consumption (sociology)
https://openalex.org/W3168025553,Marketing
https://openalex.org/W3168025553,Business
https://openalex.org/W3168025553,Psychology
https://openalex.org/W3168025553,Knowledge management
https://openalex.org/W3168025553,Computer science
https://openalex.org/W3168025553,Sociology
https://openalex.org/W3168025553,Sustainability
https://openalex.org/W3168246180,Capitalism
https://openalex.org/W3168246180,Sustainability
https://openalex.org/W3168246180,Transformation (genetics)
https://openalex.org/W3168246180,Economic system
https://openalex.org/W3168246180,Political science
https://openalex.org/W3168246180,Economics
https://openalex.org/W3168246180,Politics
https://openalex.org/W3168246180,Ecology
https://openalex.org/W3168266159,Animism
https://openalex.org/W3168266159,Epistemology
https://openalex.org/W3168266159,Aesthetics
https://openalex.org/W3168266159,Philosophy
https://openalex.org/W3168266159,Sociology
https://openalex.org/W3168266159,Anthropology
https://openalex.org/W3168386798,SWOT analysis
https://openalex.org/W3168386798,Blueprint
https://openalex.org/W3168386798,Prosperity
https://openalex.org/W3168386798,Sustainable development
https://openalex.org/W3168386798,Computer science
https://openalex.org/W3168386798,Strengths and weaknesses
https://openalex.org/W3168386798,Management science
https://openalex.org/W3168386798,Process management
https://openalex.org/W3168386798,Political science
https://openalex.org/W3168386798,Business
https://openalex.org/W3168667222,Ecological crisis
https://openalex.org/W3168667222,Environmental ethics
https://openalex.org/W3168667222,Transformative learning
https://openalex.org/W3168667222,Sustainability
https://openalex.org/W3168667222,Deep ecology
https://openalex.org/W3168667222,Sociology
https://openalex.org/W3168667222,Ecology
https://openalex.org/W3168667222,Normative
https://openalex.org/W3168667222,Human ecology
https://openalex.org/W3168667222,Politics
https://openalex.org/W3168705876,Sustainability
https://openalex.org/W3168705876,Critical thinking
https://openalex.org/W3168705876,Process (computing)
https://openalex.org/W3168705876,Quality (philosophy)
https://openalex.org/W3168705876,Test (biology)
https://openalex.org/W3168705876,Mathematics education
https://openalex.org/W3168705876,Engineering ethics
https://openalex.org/W3168705876,Sociology
https://openalex.org/W3168705876,Political science
https://openalex.org/W3168705876,Pedagogy
https://openalex.org/W3170611636,Urbanization
https://openalex.org/W3170611636,Stock (firearms)
https://openalex.org/W3170611636,Business
https://openalex.org/W3170611636,Natural resource economics
https://openalex.org/W3170611636,Productivity
https://openalex.org/W3170611636,Geospatial analysis
https://openalex.org/W3170611636,Environmental planning
https://openalex.org/W3170611636,Environmental resource management
https://openalex.org/W3170611636,Economics
https://openalex.org/W3170611636,Economic growth
https://openalex.org/W3171173869,Provisioning
https://openalex.org/W3171173869,Environmental economics
https://openalex.org/W3171173869,Energy consumption
https://openalex.org/W3171173869,Perspective (graphical)
https://openalex.org/W3171173869,Consumption (sociology)
https://openalex.org/W3171173869,Service (business)
https://openalex.org/W3171173869,Resource (disambiguation)
https://openalex.org/W3171173869,Computer science
https://openalex.org/W3171173869,Business
https://openalex.org/W3171173869,Marketing
https://openalex.org/W3171238805,Provisioning
https://openalex.org/W3171238805,Energy (signal processing)
https://openalex.org/W3171238805,Business
https://openalex.org/W3171238805,Environmental economics
https://openalex.org/W3171238805,Computer science
https://openalex.org/W3171238805,Economics
https://openalex.org/W3171238805,Telecommunications
https://openalex.org/W3171238805,Mathematics
https://openalex.org/W3171238805,Statistics
https://openalex.org/W3171591598,Scopus
https://openalex.org/W3171591598,Mediterranean climate
https://openalex.org/W3171591598,Geography
https://openalex.org/W3171591598,Regional science
https://openalex.org/W3171591598,Socioeconomic status
https://openalex.org/W3171591598,Agriculture
https://openalex.org/W3171591598,Scientific literature
https://openalex.org/W3171591598,Systematic review
https://openalex.org/W3171591598,Environmental resource management
https://openalex.org/W3171591598,Political science
https://openalex.org/W3171602300,Scholarship
https://openalex.org/W3171602300,Sustainability
https://openalex.org/W3171602300,Consumption (sociology)
https://openalex.org/W3171602300,Set (abstract data type)
https://openalex.org/W3171602300,Sustainable consumption
https://openalex.org/W3171602300,Psychology
https://openalex.org/W3171602300,Education for sustainable development
https://openalex.org/W3171602300,Engineering ethics
https://openalex.org/W3171602300,Public relations
https://openalex.org/W3171602300,Knowledge management
https://openalex.org/W3171754586,Digital transformation
https://openalex.org/W3171754586,Productivity
https://openalex.org/W3171754586,Organizational change
https://openalex.org/W3171754586,Process management
https://openalex.org/W3171754586,Knowledge management
https://openalex.org/W3171754586,Business process
https://openalex.org/W3171754586,System dynamics
https://openalex.org/W3171754586,Organizational structure
https://openalex.org/W3171754586,Public sector
https://openalex.org/W3171754586,Organizational dynamics
https://openalex.org/W3172011452,Panel data
https://openalex.org/W3172011452,China
https://openalex.org/W3172011452,Per capita
https://openalex.org/W3172011452,Urbanization
https://openalex.org/W3172011452,Spillover effect
https://openalex.org/W3172011452,Driving factors
https://openalex.org/W3172011452,Agricultural economics
https://openalex.org/W3172011452,Economics
https://openalex.org/W3172011452,Econometric model
https://openalex.org/W3172011452,Greenhouse gas
https://openalex.org/W3172022253,Benchmarking
https://openalex.org/W3172022253,Sustainability
https://openalex.org/W3172022253,Ecological footprint
https://openalex.org/W3172022253,Sustainable development
https://openalex.org/W3172022253,Environmental planning
https://openalex.org/W3172022253,Relevance (law)
https://openalex.org/W3172022253,Planetary boundaries
https://openalex.org/W3172022253,Business
https://openalex.org/W3172022253,Order (exchange)
https://openalex.org/W3172022253,Footprint
https://openalex.org/W3172203135,Restructuring
https://openalex.org/W3172203135,Wastewater
https://openalex.org/W3172203135,Reuse
https://openalex.org/W3172203135,Politics
https://openalex.org/W3172203135,Vision
https://openalex.org/W3172203135,Circular economy
https://openalex.org/W3172203135,Sociology
https://openalex.org/W3172203135,Political science
https://openalex.org/W3172203135,Environmental science
https://openalex.org/W3172203135,Environmental engineering
https://openalex.org/W3172328771,Welfare
https://openalex.org/W3172328771,Independence (probability theory)
https://openalex.org/W3172328771,Economics
https://openalex.org/W3172328771,Development economics
https://openalex.org/W3172328771,Political science
https://openalex.org/W3172328771,Market economy
https://openalex.org/W3172328771,Mathematics
https://openalex.org/W3172997754,Circular economy
https://openalex.org/W3172997754,Built environment
https://openalex.org/W3172997754,Digital economy
https://openalex.org/W3172997754,Emerging technologies
https://openalex.org/W3172997754,Computer science
https://openalex.org/W3172997754,Industry 4.0
https://openalex.org/W3172997754,Enabling
https://openalex.org/W3172997754,Resource (disambiguation)
https://openalex.org/W3172997754,Big data
https://openalex.org/W3172997754,Engineering
https://openalex.org/W3173126492,Decoupling (probability)
https://openalex.org/W3173126492,NOx
https://openalex.org/W3173126492,Pollutant
https://openalex.org/W3173126492,Sustainable development
https://openalex.org/W3173126492,Environmental science
https://openalex.org/W3173126492,Fuel efficiency
https://openalex.org/W3173126492,Environmental economics
https://openalex.org/W3173126492,Natural resource economics
https://openalex.org/W3173126492,Econometrics
https://openalex.org/W3173126492,Economics
https://openalex.org/W3173233589,China
https://openalex.org/W3173233589,Resource (disambiguation)
https://openalex.org/W3173233589,Sustainable development
https://openalex.org/W3173233589,Ecological efficiency
https://openalex.org/W3173233589,Malmquist index
https://openalex.org/W3173233589,Resource efficiency
https://openalex.org/W3173233589,Eco-efficiency
https://openalex.org/W3173233589,Technological change
https://openalex.org/W3173233589,Economic geography
https://openalex.org/W3173233589,Environmental economics
https://openalex.org/W3173305409,Sustainability
https://openalex.org/W3173305409,Situated
https://openalex.org/W3173305409,Anticipation (artificial intelligence)
https://openalex.org/W3173305409,Field (mathematics)
https://openalex.org/W3173305409,Psychological intervention
https://openalex.org/W3173305409,Intervention (counseling)
https://openalex.org/W3173305409,Sustainability science
https://openalex.org/W3173305409,Reflexivity
https://openalex.org/W3173305409,Subject (documents)
https://openalex.org/W3173305409,Science policy
https://openalex.org/W3173352658,Political science
https://openalex.org/W3173352658,Climate change
https://openalex.org/W3173352658,Climate policy
https://openalex.org/W3173352658,Environmental planning
https://openalex.org/W3173352658,Political economy
https://openalex.org/W3173352658,Environmental ethics
https://openalex.org/W3173352658,Geography
https://openalex.org/W3173352658,Sociology
https://openalex.org/W3173352658,Ecology
https://openalex.org/W3173352658,Biology
https://openalex.org/W3173791564,Racism
https://openalex.org/W3173791564,Public relations
https://openalex.org/W3173791564,Empowerment
https://openalex.org/W3173791564,Health equity
https://openalex.org/W3173791564,Public health
https://openalex.org/W3173791564,Police brutality
https://openalex.org/W3173791564,Grassroots
https://openalex.org/W3173791564,Sociology
https://openalex.org/W3173791564,Political science
https://openalex.org/W3173791564,Criminology
https://openalex.org/W3173915161,Economics
https://openalex.org/W3173915161,Sight
https://openalex.org/W3173915161,Polluter pays principle
https://openalex.org/W3173915161,Core (optical fiber)
https://openalex.org/W3173915161,Natural resource economics
https://openalex.org/W3173915161,Environmental economics
https://openalex.org/W3173915161,Business
https://openalex.org/W3173915161,Public economics
https://openalex.org/W3173915161,Law
https://openalex.org/W3173915161,Political science
https://openalex.org/W3174009970,Action (physics)
https://openalex.org/W3174009970,Bridging (networking)
https://openalex.org/W3174009970,Complement (music)
https://openalex.org/W3174009970,Perspective (graphical)
https://openalex.org/W3174009970,Management science
https://openalex.org/W3174009970,Epistemology
https://openalex.org/W3174009970,Ideal (ethics)
https://openalex.org/W3174009970,Computer science
https://openalex.org/W3174009970,Sociology
https://openalex.org/W3174009970,Political science
https://openalex.org/W3174144098,Coding (social sciences)
https://openalex.org/W3174144098,Computer science
https://openalex.org/W3174144098,Data science
https://openalex.org/W3174144098,Statistics
https://openalex.org/W3174144098,Mathematics
https://openalex.org/W3174145429,Manure
https://openalex.org/W3174145429,Environmental science
https://openalex.org/W3174145429,Footprint
https://openalex.org/W3174145429,Resource (disambiguation)
https://openalex.org/W3174145429,Livestock
https://openalex.org/W3174145429,Ecological footprint
https://openalex.org/W3174145429,Food waste
https://openalex.org/W3174145429,Phosphorus
https://openalex.org/W3174145429,Environmental protection
https://openalex.org/W3174145429,Production (economics)
https://openalex.org/W3174175492,Futures contract
https://openalex.org/W3174175492,Framing (construction)
https://openalex.org/W3174175492,Thematic map
https://openalex.org/W3174175492,Politics
https://openalex.org/W3174175492,Sociology
https://openalex.org/W3174175492,Economics
https://openalex.org/W3174175492,Environmental economics
https://openalex.org/W3174175492,Political science
https://openalex.org/W3174175492,Geography
https://openalex.org/W3174175492,Financial economics
https://openalex.org/W3174179289,Framing (construction)
https://openalex.org/W3174179289,Energy transition
https://openalex.org/W3174179289,Newspaper
https://openalex.org/W3174179289,Transition (genetics)
https://openalex.org/W3174179289,Emerging technologies
https://openalex.org/W3174179289,German
https://openalex.org/W3174179289,Sociotechnical system
https://openalex.org/W3174179289,Dynamics (music)
https://openalex.org/W3174179289,Political science
https://openalex.org/W3174179289,Sociology
https://openalex.org/W3174185763,Energy (signal processing)
https://openalex.org/W3174185763,Economic geography
https://openalex.org/W3174185763,Economics
https://openalex.org/W3174185763,Regional science
https://openalex.org/W3174185763,Neoclassical economics
https://openalex.org/W3174185763,Political science
https://openalex.org/W3174185763,Sociology
https://openalex.org/W3174185763,Physics
https://openalex.org/W3174185763,Quantum mechanics
https://openalex.org/W3174406273,Urbanization
https://openalex.org/W3174406273,Nexus (standard)
https://openalex.org/W3174406273,Energy consumption
https://openalex.org/W3174406273,Greenhouse gas
https://openalex.org/W3174406273,Economics
https://openalex.org/W3174406273,Short run
https://openalex.org/W3174406273,Environmental quality
https://openalex.org/W3174406273,Natural resource economics
https://openalex.org/W3174406273,Panel data
https://openalex.org/W3174406273,Consumption (sociology)
https://openalex.org/W3174898753,Life expectancy
https://openalex.org/W3174898753,Greenhouse gas
https://openalex.org/W3174898753,Economics
https://openalex.org/W3174898753,Natural resource economics
https://openalex.org/W3174898753,Inequality
https://openalex.org/W3174898753,Economic inequality
https://openalex.org/W3174898753,Context (archaeology)
https://openalex.org/W3174898753,Per capita
https://openalex.org/W3174898753,Natural resource
https://openalex.org/W3174898753,Population
https://openalex.org/W3175071746,Vision
https://openalex.org/W3175071746,Electronics
https://openalex.org/W3175071746,Technology roadmap
https://openalex.org/W3175071746,Resource (disambiguation)
https://openalex.org/W3175071746,Systems engineering
https://openalex.org/W3175071746,Key (lock)
https://openalex.org/W3175071746,Nanotechnology
https://openalex.org/W3175071746,Computer science
https://openalex.org/W3175071746,Field (mathematics)
https://openalex.org/W3175071746,Engineering
https://openalex.org/W3175094532,Recession
https://openalex.org/W3175094532,Economics
https://openalex.org/W3175094532,Convergence (economics)
https://openalex.org/W3175094532,Per capita income
https://openalex.org/W3175094532,Great recession
https://openalex.org/W3175094532,Per capita
https://openalex.org/W3175094532,Sample (material)
https://openalex.org/W3175094532,Eu countries
https://openalex.org/W3175094532,International economics
https://openalex.org/W3175094532,Macroeconomics
https://openalex.org/W3175363454,Perspective (graphical)
https://openalex.org/W3175363454,Computer science
https://openalex.org/W3175363454,Artificial intelligence
https://openalex.org/W3175572557,Kuznets curve
https://openalex.org/W3175572557,Panel data
https://openalex.org/W3175572557,Greenhouse gas
https://openalex.org/W3175572557,Context (archaeology)
https://openalex.org/W3175572557,Agriculture
https://openalex.org/W3175572557,Economics
https://openalex.org/W3175572557,Environmental pollution
https://openalex.org/W3175572557,Natural resource economics
https://openalex.org/W3175572557,Pollution
https://openalex.org/W3175572557,Environmental quality
https://openalex.org/W3175634483,Normative
https://openalex.org/W3175634483,Scope (computer science)
https://openalex.org/W3175634483,Consumption (sociology)
https://openalex.org/W3175634483,Sustainability
https://openalex.org/W3175634483,Business
https://openalex.org/W3175634483,Action (physics)
https://openalex.org/W3175634483,Conceptual framework
https://openalex.org/W3175634483,Procurement
https://openalex.org/W3175634483,Consumer behaviour
https://openalex.org/W3175634483,Marketing
https://openalex.org/W3175677670,Natural resource economics
https://openalex.org/W3175677670,Sustainability
https://openalex.org/W3175677670,Per capita
https://openalex.org/W3175677670,Ecological footprint
https://openalex.org/W3175677670,Gross domestic product
https://openalex.org/W3175677670,Economics
https://openalex.org/W3175677670,Industrialisation
https://openalex.org/W3175677670,Population
https://openalex.org/W3175677670,Business
https://openalex.org/W3175677670,Agricultural economics
https://openalex.org/W3176309988,Biopower
https://openalex.org/W3176309988,Sociology
https://openalex.org/W3176309988,Neoliberalism (international relations)
https://openalex.org/W3176309988,Racism
https://openalex.org/W3176309988,Internationalization
https://openalex.org/W3176309988,Colonialism
https://openalex.org/W3176309988,Higher education
https://openalex.org/W3176309988,Conceptualization
https://openalex.org/W3176309988,Gender studies
https://openalex.org/W3176309988,Citizenship
https://openalex.org/W3176696069,Sustainability
https://openalex.org/W3176696069,Benchmarking
https://openalex.org/W3176696069,Planetary boundaries
https://openalex.org/W3176696069,Carbon footprint
https://openalex.org/W3176696069,Ecological footprint
https://openalex.org/W3176696069,Environmental resource management
https://openalex.org/W3176696069,Environmental planning
https://openalex.org/W3176696069,Consumption (sociology)
https://openalex.org/W3176696069,Sustainable development
https://openalex.org/W3176696069,Environmental indicator
https://openalex.org/W3176741248,Sustainability
https://openalex.org/W3176741248,Carbon dioxide
https://openalex.org/W3176741248,Economics
https://openalex.org/W3176741248,Greenhouse gas
https://openalex.org/W3176741248,Population
https://openalex.org/W3176741248,Balance of trade
https://openalex.org/W3176741248,Panel data
https://openalex.org/W3176741248,Net income
https://openalex.org/W3176741248,Consumption (sociology)
https://openalex.org/W3176741248,International economics
https://openalex.org/W3176745631,Anthropocene
https://openalex.org/W3176745631,Environmental ethics
https://openalex.org/W3176745631,Sustainability
https://openalex.org/W3176745631,Politics
https://openalex.org/W3176745631,Environmental resource management
https://openalex.org/W3176745631,Sustainable development
https://openalex.org/W3176745631,Global warming
https://openalex.org/W3176745631,Climate change
https://openalex.org/W3176745631,Political science
https://openalex.org/W3176745631,Natural resource economics
https://openalex.org/W3177112528,Reflexivity
https://openalex.org/W3177112528,Futures contract
https://openalex.org/W3177112528,Diversity (politics)
https://openalex.org/W3177112528,Epistemology
https://openalex.org/W3177112528,Literacy
https://openalex.org/W3177112528,Sociology
https://openalex.org/W3177112528,Set (abstract data type)
https://openalex.org/W3177112528,Key (lock)
https://openalex.org/W3177112528,Action (physics)
https://openalex.org/W3177112528,Element (criminal law)
https://openalex.org/W3177198842,Distrust
https://openalex.org/W3177198842,Elite
https://openalex.org/W3177198842,Coronavirus disease 2019 (COVID-19)
https://openalex.org/W3177198842,Fell
https://openalex.org/W3177198842,Politics
https://openalex.org/W3177198842,Pandemic
https://openalex.org/W3177198842,Political science
https://openalex.org/W3177198842,Public opinion
https://openalex.org/W3177198842,2019-20 coronavirus outbreak
