openalex_id,abstract_pillar,theoretical_frame,tech_indicator,finding_tech,finding_affluence,displacement,supports_decoupling,section_relevance,include_final,notes,study_type,sample_desc,outcome_indicator,assessed_stage,exclusion_reason,screen_rule,screen_code,assessment_basis,citation,decoupling_category
https://openalex.org/W3106126783,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3106564867,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3106574417,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3106580083,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3106848731,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3107038690,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3107048385,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3107175289,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3107308276,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3107562269,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3107588161,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3107621447,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3107709507,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3108083693,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3108368761,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3108549282,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3108622850,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3108920563,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3109283012,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3109596871,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3109760348,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3109968306,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3110345540,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3110428230,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3110598736,,,,,,,,,no,Econstor working paper; ASEAN decoupling (Tapio + LMDI). Would pass if a peer-reviewed version exists,,,,targeted_screen,targeted screen: not a peer-reviewed article or chapter or a major institutional report,R1;R2,EX4,title and abstract,,
https://openalex.org/W3110900536,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3111203462,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3111205846,,,,,,,,,no,sector-specific systematic review (industrialised housing construction); no national biophysical outcome,,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R1;R2,EX1,title and abstract,,
https://openalex.org/W3111354858,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3111438812,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3111644277,,,,,,,,,no,South Korea policy,,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R1,EX1,title and abstract,,
https://openalex.org/W3111756156,technology_indicators,,,,,,,4.2,no,,,,,full_text,"did not meet inclusion criteria at screening (cross-national scope, explicit technology indicator, or biophysical outcome)",,,full text,,
https://openalex.org/W3111836618,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3111857226,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3111864906,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3111969132,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3112140862,,,,,,,,,no,Japan material stocks and flows,,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R2,EX1,title and abstract,,
https://openalex.org/W3112545416,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3112767094,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3113007429,tech_material,,none: decoupling assessed directly; DMC vs MF compared,relative decoupling in most cases with DMC; absolute decoupling only in highly developed countries and only with DMC; decoupling states change more often under MF,coded from abstract,not stated in abstract,mixed: territorial (DMC) decoupling not confirmed by the material footprint,4,yes,"coded from abstract (full text not retrievable); abstract: This study offers an in-depth analysis of the decoupling of economic growth from fossil fuel use in 141 countries over the last 25 years. The study is based on the Tapio decoupling approach, and two methods of measuring fossil fuel use, i.e., domestic material consumption (DMC) and material footprint (MF), are applied. Groups of countries with similar decoupling patterns are identified through the k-medoids method. Next, the relationship between these patterns and the level of countries’ develop",Tapio decoupling indices with k-medoids clustering,"141 countries, 25 years",fossil-fuel use measured as DMC and as material footprint,targeted_abstract,,R2,PASS,abstract only (full text not retrievable),Frodyma et al. (2020),mixed
https://openalex.org/W3113023050,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3113061488,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3113104665,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3113219147,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3113242907,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3113253028,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3113385863,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3113664488,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3114042982,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3114096387,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3114393045,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3115876367,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3116100595,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3116709441,,,,,,,,,no,OECD/IEA COVID recovery pathways paper; no empirical decoupling test,,,,targeted_screen,targeted screen: no explicit technology indicator and decoupling not assessed directly,R2,EX2,title and abstract,,
https://openalex.org/W3116934262,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3117661467,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3118651707,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3118694283,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3118907176,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3118912950,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3119209496,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3119605326,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3119609160,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3119646565,technology_indicators,,,,,,,4.2,no,,,,,full_text,"did not meet inclusion criteria at screening (cross-national scope, explicit technology indicator, or biophysical outcome)",,,full text,,
https://openalex.org/W3119694155,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3120160719,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3120396227,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3121196455,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3121257677,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3121593626,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3122081083,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3122110164,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3122267697,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3122320331,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3122473978,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3122570896,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3122573849,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3122648297,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3122788154,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3122929643,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3122981660,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3123180041,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3123526696,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3123601655,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3123694143,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3124038588,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3124276400,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3124381801,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3124955924,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3125077876,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3125591068,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3125847417,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3126488169,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3126515851,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3126516874,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3126541356,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3127208098,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3127256893,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3127305070,,,,,,,,,no,Egypt technological cases,,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R1;R4,EX1,title and abstract,,
https://openalex.org/W3127330845,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3127637765,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3127848497,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3127860459,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3127913593,,,,,,,,,no,Poland,,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R1,EX1,title and abstract,,
https://openalex.org/W3127993532,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3128150811,,,,,,,,,no,"France, Spain, Sweden: clean energy diffusion phases -> CO2 and growth (VAR); three separate country models rather than a cross-national design; alternative-energy indicator",,,,targeted_screen,targeted screen: three separate single-country models rather than a cross-national design,R2,PASS-borderline,title and abstract,,
https://openalex.org/W3128164993,,,,,,,,,no,circular bioeconomy business models; bibliometric,,,,targeted_screen,targeted screen: outcome outside the listed biophysical indicators,R1;R2,EX3,title and abstract,,
https://openalex.org/W3128413215,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3128534642,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3128585792,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3128590197,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3128991446,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3129028597,,,,,,,,,no,digital water,,,,targeted_screen,targeted screen: off-topic,R1,OFF,title and abstract,,
https://openalex.org/W3129084528,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3129366383,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3129480077,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3129603369,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3129623606,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3129645497,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3129663696,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3129727108,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3129969154,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3129998045,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3130276205,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3130316293,,,,,,,,,no,EU defence imaginaries,,,,targeted_screen,targeted screen: off-topic,R1,OFF,title and abstract,,
https://openalex.org/W3130481019,,,,,,,,,no,Yangtze River Economic Belt cities,,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R3,EX1,title and abstract,,
https://openalex.org/W3130507431,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3130739571,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3131487350,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3131590295,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3132132623,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3132250373,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3132483371,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3132688225,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3132873551,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3133544137,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3133651327,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3134227409,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3134280505,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3134281945,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3134432503,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3134476194,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3134526661,tech_material,,,,,,,4.1,no,,,,,full_text,"did not meet inclusion criteria at screening (cross-national scope, explicit technology indicator, or biophysical outcome)",,,full text,,
https://openalex.org/W3134546662,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3135066469,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3135259776,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3135313201,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3135322487,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3135445488,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3135539146,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3136124754,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3136209751,,,,,,,,,no,verification: abstract (p.265): 'The findings provide nuanced evidence of ecologically unequal exchange relationships between high-income countries and non-high-income countries in plastic waste trade',,,,targeted_full_text,full text: waste flows fall outside the listed biophysical indicators,R4,DISP,full text,Bai & Givens (2021),
https://openalex.org/W3136300347,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3136393451,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3136439803,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3136463362,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3136483650,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3136577694,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3136585308,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3136594673,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3136797947,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3136979834,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3136983769,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3137024605,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3137079816,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3137407148,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3137562708,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3137809225,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3137988112,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3138253545,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3138272627,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3138302060,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3138354625,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3138924974,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3139228187,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3139724997,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3141053417,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3141607326,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3142187715,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3142625486,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3143580710,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3145006061,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3145233143,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3146691532,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3147174524,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3147986598,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3148376529,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3148602223,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3148629503,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3148657662,technology_indicators,,,,,,,4.2,no,,,,,full_text,"did not meet inclusion criteria at screening (cross-national scope, explicit technology indicator, or biophysical outcome)",,,full text,,
https://openalex.org/W3148901153,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3149749205,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3150336188,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3150895847,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3152101971,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3152553079,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3152769561,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3152777674,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3153038573,,,,,,,,,no,Laos in-use stock,,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R3,EX1,title and abstract,,
https://openalex.org/W3153107167,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3153328997,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3153379120,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3153388452,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3153467763,,,,,,,,,no,"Lund thesis, solar PV and EUE",,,,targeted_screen,targeted screen: not a peer-reviewed article or chapter or a major institutional report,R4,EX4,title and abstract,,
https://openalex.org/W3153619746,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3153637827,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3153805634,,,,,,,,,no,fashion circularity,,,,targeted_screen,targeted screen: off-topic,R2,OFF,title and abstract,,
https://openalex.org/W3153879679,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3153904132,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3154103326,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3154639332,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3154787182,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3154800950,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3154865069,,,,,,,,,no,urban agriculture (no abstract),,,,targeted_screen,targeted screen: off-topic,R4,OFF,title and abstract,,
https://openalex.org/W3155070712,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3155115631,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3155489015,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3155615762,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3155776265,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3156012754,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3156133767,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3156432632,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3156725840,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3156795555,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3157072599,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3157158669,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3157915774,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3158028766,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3158273190,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3158357160,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3158628160,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3158938486,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3159030236,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3159046368,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3159228194,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3159254601,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3159275532,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3159326540,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3159729536,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3159774868,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3159812008,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3159899751,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3159929271,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3159966055,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3159974855,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3160017585,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3160204869,,,,,,,,,no,EU bioeconomy policy coherence,,,,targeted_screen,targeted screen: off-topic,R2,OFF,title and abstract,,
https://openalex.org/W3160286356,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3160710616,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3161205446,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3161336800,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3161406099,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3161420851,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3161606329,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3161733161,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3161998989,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3162395326,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3163078683,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3163326544,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3163557091,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3163764344,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3163766566,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3163829343,tech_material,,,,,,,4.1,no,,,,,full_text,"did not meet inclusion criteria at screening (cross-national scope, explicit technology indicator, or biophysical outcome)",,,full text,,
https://openalex.org/W3164119676,,,,,,,,,no,Polish cities waste,,,,targeted_screen,"targeted screen: single-country, subnational or sectoral design",R2,EX1,title and abstract,,
https://openalex.org/W3164210768,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3164243789,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3164854243,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3164912100,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3164960502,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3165061839,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3165457191,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3165494894,tech_material,,"Economic Complexity Index; technology effect (emission intensity), scale and composition effects",heterogeneous: higher complexity reduces the marginal effects of export scale and structure on foreign EEE (not domestic EEE); technology effect on EEE enhanced by complexity; no strong indirect effect on foreign EEI; asymmetric between high-income and low/middle-income countries,scale effect (economic activity) a significant driver of embodied emissions,embodied carbon in trade is the outcome (consumption-perspective relevance); dual pillar: displacement (5) secondary,mixed: heterogeneous and income-asymmetric effects of complexity on embodied carbon,4.2,yes,"verification: abstract (p.54015): 'The improvement of economic complexity can decrease the marginal effects of export scale and export structure on foreign EEE (but not domestic EEE) significantly, while the marginal positive impacts of technology on EEE can be further enhanced by economic complexity growth ... asymmetric impacts of economic complexity between high-income countries and low- and middle-income countries'",cross-country dynamic panel (system GMM),"34 OECD and 24 non-OECD countries (58), 1995-2015","carbon emissions embodied in exports (EEE) and imports (EEI), domestic and foreign components",targeted_full_text,,R1,PASS,full text,Qayyum et al. (2021),mixed
https://openalex.org/W3165554281,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3165641867,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3165837049,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3165850867,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3166490016,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3166627610,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3166965206,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3167136295,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3167390217,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3167530827,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3167675819,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3167729980,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3167937607,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3168025553,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3168246180,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3168266159,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3168386798,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3168667222,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3168705876,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3170611636,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3171173869,,,,,,,,,no,consumption corridors for energy services; conceptual,,,,targeted_screen,targeted screen: outcome outside the listed biophysical indicators,R2,EX3,title and abstract,,
https://openalex.org/W3171238805,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3171591598,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3171602300,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3171754586,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3172011452,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3172022253,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3172203135,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3172328771,,,,,,,,,,,,,,ranked_only,,,,,,
https://openalex.org/W3172997754,,,,,,,,,,,,,,ranked_only,,,,,,
