openalex_id,topic_id,topic_name,subfield_name,field_name,domain_name,score
https://openalex.org/W3194357643,https://openalex.org/T11088,Marine Bivalve and Aquaculture Studies,Global and Planetary Change,Environmental Science,Physical Sciences,0.9927999973297119
https://openalex.org/W3194357643,https://openalex.org/T11259,Agriculture Sustainability and Environmental Impact,Ecology,Environmental Science,Physical Sciences,0.9904999732971191
https://openalex.org/W3194399577,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9998000264167786
https://openalex.org/W3194399577,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.9825000166893005
https://openalex.org/W3194399577,https://openalex.org/T12746,Sustainable Industrial Ecology,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,0.9646000266075134
https://openalex.org/W3194422777,https://openalex.org/T10898,Environmental Education and Sustainability,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.995199978351593
https://openalex.org/W3194422777,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.9904999732971191
https://openalex.org/W3194422777,https://openalex.org/T10475,Psychological Well-being and Life Satisfaction,Social Psychology,Psychology,Social Sciences,0.9771999716758728
https://openalex.org/W3194461695,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9995999932289124
https://openalex.org/W3194461695,https://openalex.org/T10128,Global trade and economics,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences,0.953499972820282
https://openalex.org/W3194461695,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9178000092506409
https://openalex.org/W3194907221,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9975000023841858
https://openalex.org/W3194907221,https://openalex.org/T12746,Sustainable Industrial Ecology,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,0.9657999873161316
https://openalex.org/W3194907221,https://openalex.org/T11091,Extraction and Separation Processes,Mechanical Engineering,Engineering,Physical Sciences,0.9538999795913696
https://openalex.org/W3194941104,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9998000264167786
https://openalex.org/W3194941104,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9984999895095825
https://openalex.org/W3194941104,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9975000023841858
https://openalex.org/W3195033200,https://openalex.org/T10050,Multi-Criteria Decision Making,Management Science and Operations Research,Decision Sciences,Social Sciences,0.9359999895095825
https://openalex.org/W3195033200,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9318000078201294
https://openalex.org/W3195033200,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9086999893188477
https://openalex.org/W3195049466,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9994000196456909
https://openalex.org/W3195049466,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.996999979019165
https://openalex.org/W3195049466,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.993399977684021
https://openalex.org/W3195263054,https://openalex.org/T12129,Global Energy Security and Policy,General Energy,Energy,Physical Sciences,0.9437000155448914
https://openalex.org/W3195263054,https://openalex.org/T12883,Sustainable Development and Environmental Management,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9314000010490417
https://openalex.org/W3195263054,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9168000221252441
https://openalex.org/W3195515254,https://openalex.org/T10747,Disaster Management and Resilience,Sociology and Political Science,Social Sciences,Social Sciences,0.9944999814033508
https://openalex.org/W3195515254,https://openalex.org/T12656,"Climate Change, Adaptation, Migration",Sociology and Political Science,Social Sciences,Social Sciences,0.9923999905586243
https://openalex.org/W3195515254,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9919999837875366
https://openalex.org/W3195518537,https://openalex.org/T12920,Healthcare and Environmental Waste Management,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,0.8737000226974487
https://openalex.org/W3195625513,https://openalex.org/T12656,"Climate Change, Adaptation, Migration",Sociology and Political Science,Social Sciences,Social Sciences,0.9991000294685364
https://openalex.org/W3195625513,https://openalex.org/T10747,Disaster Management and Resilience,Sociology and Political Science,Social Sciences,Social Sciences,0.9884999990463257
https://openalex.org/W3195625513,https://openalex.org/T12414,Coastal and Marine Management,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.973800003528595
https://openalex.org/W3195630781,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9994999766349792
https://openalex.org/W3195630781,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.991100013256073
https://openalex.org/W3195630781,https://openalex.org/T12095,Vehicle emissions and performance,Automotive Engineering,Engineering,Physical Sciences,0.9740999937057495
https://openalex.org/W3195682286,https://openalex.org/T10289,European Union Policy and Governance,Political Science and International Relations,Social Sciences,Social Sciences,0.2782000005245209
https://openalex.org/W3195877175,https://openalex.org/T13081,Digital Education and Society,Information Systems,Computer Science,Physical Sciences,0.9785000085830688
https://openalex.org/W3195877175,https://openalex.org/T10168,COVID-19 and Mental Health,Clinical Psychology,Psychology,Social Sciences,0.973800003528595
https://openalex.org/W3195937662,https://openalex.org/T11410,Cultural Industries and Urban Development,Urban Studies,Social Sciences,Social Sciences,0.9868999719619751
https://openalex.org/W3195966811,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9966999888420105
https://openalex.org/W3195966811,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9833999872207642
https://openalex.org/W3195966811,https://openalex.org/T12746,Sustainable Industrial Ecology,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,0.9800999760627747
https://openalex.org/W3196066841,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9993000030517578
https://openalex.org/W3196066841,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9966999888420105
https://openalex.org/W3196066841,https://openalex.org/T12615,Climate Change and Geoengineering,Global and Planetary Change,Environmental Science,Physical Sciences,0.9934999942779541
https://openalex.org/W3196339561,https://openalex.org/T10270,Blockchain Technology Applications and Security,Information Systems,Computer Science,Physical Sciences,0.9939000010490417
https://openalex.org/W3196339561,https://openalex.org/T10763,Digital Transformation in Industry,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,0.9298999905586243
https://openalex.org/W3196375261,https://openalex.org/T11862,"Agriculture, Land Use, Rural Development",General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,0.9937000274658203
https://openalex.org/W3196375261,https://openalex.org/T11259,Agriculture Sustainability and Environmental Impact,Ecology,Environmental Science,Physical Sciences,0.984499990940094
https://openalex.org/W3196375261,https://openalex.org/T14044,Medical and Agricultural Research Studies,Development,Social Sciences,Social Sciences,0.9247000217437744
https://openalex.org/W3196409022,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9997000098228455
https://openalex.org/W3196409022,https://openalex.org/T10190,Air Quality and Health Impacts,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,0.9986000061035156
https://openalex.org/W3196409022,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9972000122070312
https://openalex.org/W3196422208,https://openalex.org/T12746,Sustainable Industrial Ecology,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,0.9998000264167786
https://openalex.org/W3196422208,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9922000169754028
https://openalex.org/W3196422208,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.988099992275238
https://openalex.org/W3196693109,https://openalex.org/T12503,Social Acceptance of Renewable Energy,Sociology and Political Science,Social Sciences,Social Sciences,0.9998000264167786
https://openalex.org/W3196693109,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.992900013923645
https://openalex.org/W3196693109,https://openalex.org/T10898,Environmental Education and Sustainability,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9843000173568726
https://openalex.org/W3196781175,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9994999766349792
https://openalex.org/W3196781175,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9937000274658203
https://openalex.org/W3196781175,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9815999865531921
https://openalex.org/W3196794903,https://openalex.org/T11942,Transportation and Mobility Innovations,Automotive Engineering,Engineering,Physical Sciences,0.9829999804496765
https://openalex.org/W3196794903,https://openalex.org/T10525,Human-Automation Interaction and Safety,Social Psychology,Psychology,Social Sciences,0.9678999781608582
https://openalex.org/W3196794903,https://openalex.org/T11573,Risk Perception and Management,Sociology and Political Science,Social Sciences,Social Sciences,0.9595000147819519
https://openalex.org/W3196845330,https://openalex.org/T12639,Global Energy and Sustainability Research,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9925000071525574
https://openalex.org/W3196845330,https://openalex.org/T12013,Sustainable Development and Environmental Policy,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9896000027656555
https://openalex.org/W3196845330,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9779999852180481
https://openalex.org/W3196882155,https://openalex.org/T11475,French Urban and Social Studies,Sociology and Political Science,Social Sciences,Social Sciences,0.6480000019073486
https://openalex.org/W3196882155,https://openalex.org/T12248,Water Governance and Infrastructure,Political Science and International Relations,Social Sciences,Social Sciences,0.569599986076355
https://openalex.org/W3196882155,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.5187000036239624
https://openalex.org/W3196887549,https://openalex.org/T11810,Complex Systems and Decision Making,Management Science and Operations Research,Decision Sciences,Social Sciences,0.9919000267982483
https://openalex.org/W3196887549,https://openalex.org/T14350,"Innovation, Sustainability, Human-Machine Systems",Sociology and Political Science,Social Sciences,Social Sciences,0.9886999726295471
https://openalex.org/W3196887549,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9786999821662903
https://openalex.org/W3196888564,https://openalex.org/T12965,Wildlife Conservation and Criminology Analyses,Nature and Landscape Conservation,Environmental Science,Physical Sciences,0.9998999834060669
https://openalex.org/W3196888564,https://openalex.org/T11420,Geographies of human-animal interactions,"Geography, Planning and Development",Social Sciences,Social Sciences,0.9811000227928162
https://openalex.org/W3196888564,https://openalex.org/T12492,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,0.9190000295639038
https://openalex.org/W3196976457,https://openalex.org/T10643,Marine and coastal plant biology,Oceanography,Earth and Planetary Sciences,Physical Sciences,0.9919000267982483
https://openalex.org/W3196976457,https://openalex.org/T12407,Plant Growth Enhancement Techniques,Plant Science,Agricultural and Biological Sciences,Life Sciences,0.9760000109672546
https://openalex.org/W3196976457,https://openalex.org/T11275,Composting and Vermicomposting Techniques,Soil Science,Agricultural and Biological Sciences,Life Sciences,0.9620000123977661
https://openalex.org/W3197417553,https://openalex.org/T12503,Social Acceptance of Renewable Energy,Sociology and Political Science,Social Sciences,Social Sciences,0.9998999834060669
https://openalex.org/W3197417553,https://openalex.org/T10680,Wind Energy Research and Development,Aerospace Engineering,Engineering,Physical Sciences,0.9902999997138977
https://openalex.org/W3197417553,https://openalex.org/T11185,Integrated Energy Systems Optimization,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.9889000058174133
https://openalex.org/W3197470839,https://openalex.org/T13469,"Environmental, Ecological, and Cultural Studies",Sociology and Political Science,Social Sciences,Social Sciences,0.9923999905586243
https://openalex.org/W3197470839,https://openalex.org/T13811,Earth Systems and Cosmic Evolution,Atmospheric Science,Earth and Planetary Sciences,Physical Sciences,0.9847000241279602
https://openalex.org/W3197663995,https://openalex.org/T11573,Risk Perception and Management,Sociology and Political Science,Social Sciences,Social Sciences,0.9983000159263611
https://openalex.org/W3197663995,https://openalex.org/T13120,Nuclear Issues and Defense,Political Science and International Relations,Social Sciences,Social Sciences,0.9819999933242798
https://openalex.org/W3197663995,https://openalex.org/T12503,Social Acceptance of Renewable Energy,Sociology and Political Science,Social Sciences,Social Sciences,0.9628000259399414
https://openalex.org/W3197897119,https://openalex.org/T10898,Environmental Education and Sustainability,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9836000204086304
https://openalex.org/W3197897119,https://openalex.org/T13419,Ego Development and Educational Practices,Clinical Psychology,Psychology,Social Sciences,0.9754999876022339
https://openalex.org/W3197897119,https://openalex.org/T11998,Youth Development and Social Support,Safety Research,Social Sciences,Social Sciences,0.9717000126838684
https://openalex.org/W3197952511,https://openalex.org/T11862,"Agriculture, Land Use, Rural Development",General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,0.906000018119812
https://openalex.org/W3198191907,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9988999962806702
https://openalex.org/W3198191907,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9907000064849854
https://openalex.org/W3198191907,https://openalex.org/T12013,Sustainable Development and Environmental Policy,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9861000180244446
https://openalex.org/W3198344290,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.996999979019165
https://openalex.org/W3198344290,https://openalex.org/T14147,Innovative Approaches in Technology and Social Development,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences,0.9860000014305115
https://openalex.org/W3198344290,https://openalex.org/T12746,Sustainable Industrial Ecology,Industrial and Manufacturing Engineering,Engineering,Physical Sciences,0.9753000140190125
https://openalex.org/W3198437108,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9993000030517578
https://openalex.org/W3198437108,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9969000220298767
https://openalex.org/W3198437108,https://openalex.org/T10190,Air Quality and Health Impacts,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,0.9951000213623047
https://openalex.org/W3198497505,https://openalex.org/T14164,Marine and Offshore Engineering Studies,Ocean Engineering,Engineering,Physical Sciences,0.9965000152587891
https://openalex.org/W3198497505,https://openalex.org/T12938,Material Selection and Properties,Materials Chemistry,Materials Science,Physical Sciences,0.9718000292778015
https://openalex.org/W3198497505,https://openalex.org/T13925,Offshore Engineering and Technologies,Ocean Engineering,Engineering,Physical Sciences,0.935699999332428
https://openalex.org/W3198504969,https://openalex.org/T13255,"Business, Innovation, and Economy",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.7888000011444092
https://openalex.org/W3198504969,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.7282999753952026
https://openalex.org/W3198504969,https://openalex.org/T13240,Bioeconomy and Sustainability Development,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,0.6843000054359436
https://openalex.org/W3198521128,https://openalex.org/T11499,ICT Impact and Policies,Media Technology,Engineering,Physical Sciences,0.9977999925613403
https://openalex.org/W3198521128,https://openalex.org/T10148,Advanced MIMO Systems Optimization,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.9972000122070312
https://openalex.org/W3198521128,https://openalex.org/T11458,Advanced Wireless Communication Technologies,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.9962000250816345
https://openalex.org/W3198927388,https://openalex.org/T12639,Global Energy and Sustainability Research,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.7692999839782715
https://openalex.org/W3198927388,https://openalex.org/T12969,Economic and Social Development,Sociology and Political Science,Social Sciences,Social Sciences,0.6672000288963318
https://openalex.org/W3199580753,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9991999864578247
https://openalex.org/W3199580753,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9973000288009644
https://openalex.org/W3199580753,https://openalex.org/T11244,Climate Change and Health Impacts,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,0.9922000169754028
https://openalex.org/W3199611254,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9991000294685364
https://openalex.org/W3199611254,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9958999752998352
https://openalex.org/W3199611254,https://openalex.org/T12238,Green IT and Sustainability,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.9805999994277954
https://openalex.org/W3199709787,https://openalex.org/T10525,Human-Automation Interaction and Safety,Social Psychology,Psychology,Social Sciences,0.998199999332428
https://openalex.org/W3199709787,https://openalex.org/T11942,Transportation and Mobility Innovations,Automotive Engineering,Engineering,Physical Sciences,0.9932000041007996
https://openalex.org/W3199709787,https://openalex.org/T10068,Technology Adoption and User Behaviour,Information Systems and Management,Decision Sciences,Social Sciences,0.9758999943733215
https://openalex.org/W3199802360,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9980999827384949
https://openalex.org/W3199802360,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9962999820709229
https://openalex.org/W3199802360,https://openalex.org/T10190,Air Quality and Health Impacts,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,0.9944000244140625
https://openalex.org/W3199879266,https://openalex.org/T11454,Cultural Differences and Values,Social Psychology,Psychology,Social Sciences,0.994700014591217
https://openalex.org/W3199879266,https://openalex.org/T10880,Environmental Sustainability in Business,Marketing,"Business, Management and Accounting",Social Sciences,0.9944000244140625
https://openalex.org/W3199879266,https://openalex.org/T10145,Consumer Behavior in Brand Consumption and Identification,Marketing,"Business, Management and Accounting",Social Sciences,0.993399977684021
https://openalex.org/W3200031005,https://openalex.org/T11244,Climate Change and Health Impacts,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,0.9987999796867371
https://openalex.org/W3200031005,https://openalex.org/T12259,Environmental Justice and Health Disparities,Sociology and Political Science,Social Sciences,Social Sciences,0.9876999855041504
https://openalex.org/W3200031005,https://openalex.org/T12916,COVID-19 impact on air quality,Global and Planetary Change,Environmental Science,Physical Sciences,0.9853000044822693
https://openalex.org/W3200061136,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9866999983787537
https://openalex.org/W3200061136,https://openalex.org/T13588,Regional resilience and development,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9832000136375427
https://openalex.org/W3200061136,https://openalex.org/T14389,"Innovation, Technology, and Society",Sociology and Political Science,Social Sciences,Social Sciences,0.9715999960899353
https://openalex.org/W3200145194,https://openalex.org/T12639,Global Energy and Sustainability Research,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9998999834060669
https://openalex.org/W3200145194,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.965399980545044
https://openalex.org/W3200145194,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9408000111579895
https://openalex.org/W3200231997,https://openalex.org/T14007,Indigenous and Place-Based Education,Education,Social Sciences,Social Sciences,0.9941999912261963
https://openalex.org/W3200231997,https://openalex.org/T12904,Diverse Educational Innovations Studies,General Agricultural and Biological Sciences,Agricultural and Biological Sciences,Life Sciences,0.9922999739646912
https://openalex.org/W3200231997,https://openalex.org/T12345,Adult and Continuing Education Topics,Education,Social Sciences,Social Sciences,0.9508000016212463
https://openalex.org/W3200240802,https://openalex.org/T11933,Mining and Resource Management,Building and Construction,Engineering,Physical Sciences,0.9868999719619751
https://openalex.org/W3200240802,https://openalex.org/T12013,Sustainable Development and Environmental Policy,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9526000022888184
https://openalex.org/W3200240802,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9261000156402588
https://openalex.org/W3200342867,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9757000207901001
https://openalex.org/W3200342867,https://openalex.org/T11743,Political Economy and Marxism,Sociology and Political Science,Social Sciences,Social Sciences,0.9679999947547913
https://openalex.org/W3200342867,https://openalex.org/T12615,Climate Change and Geoengineering,Global and Planetary Change,Environmental Science,Physical Sciences,0.9603000283241272
https://openalex.org/W3200532504,https://openalex.org/T13710,European and International Law Studies,Political Science and International Relations,Social Sciences,Social Sciences,0.9172999858856201
https://openalex.org/W3200661329,https://openalex.org/T12503,Social Acceptance of Renewable Energy,Sociology and Political Science,Social Sciences,Social Sciences,0.9843999743461609
https://openalex.org/W3200661329,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9817000031471252
https://openalex.org/W3200661329,https://openalex.org/T11573,Risk Perception and Management,Sociology and Political Science,Social Sciences,Social Sciences,0.968500018119812
https://openalex.org/W3200706007,https://openalex.org/T12965,Wildlife Conservation and Criminology Analyses,Nature and Landscape Conservation,Environmental Science,Physical Sciences,0.9977999925613403
https://openalex.org/W3200706007,https://openalex.org/T12492,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences,0.9336000084877014
https://openalex.org/W3200706007,https://openalex.org/T10994,"Terrorism, Counterterrorism, and Political Violence",Sociology and Political Science,Social Sciences,Social Sciences,0.9319999814033508
https://openalex.org/W3200881037,https://openalex.org/T11817,"Housing, Finance, and Neoliberalism",Finance,"Economics, Econometrics and Finance",Social Sciences,0.9811999797821045
https://openalex.org/W3200881037,https://openalex.org/T10443,Social Policy and Reform Studies,Political Science and International Relations,Social Sciences,Social Sciences,0.9593999981880188
https://openalex.org/W3200881037,https://openalex.org/T13158,Political and Economic history of UK and US,Political Science and International Relations,Social Sciences,Social Sciences,0.9186000227928162
https://openalex.org/W3200900558,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9994999766349792
https://openalex.org/W3200900558,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9912999868392944
https://openalex.org/W3200900558,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9786999821662903
https://openalex.org/W3201177365,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,1.0
https://openalex.org/W3201177365,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9972000122070312
https://openalex.org/W3201177365,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9944999814033508
https://openalex.org/W3201210326,https://openalex.org/T11259,Agriculture Sustainability and Environmental Impact,Ecology,Environmental Science,Physical Sciences,0.9916999936103821
https://openalex.org/W3201210326,https://openalex.org/T10838,Animal Behavior and Welfare Studies,Small Animals,Veterinary,Health Sciences,0.991599977016449
https://openalex.org/W3201210326,https://openalex.org/T12365,Effects of Environmental Stressors on Livestock,Animal Science and Zoology,Agricultural and Biological Sciences,Life Sciences,0.9638000130653381
https://openalex.org/W3201444421,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9988999962806702
https://openalex.org/W3201444421,https://openalex.org/T10190,Air Quality and Health Impacts,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,0.998199999332428
https://openalex.org/W3201444421,https://openalex.org/T10298,Urban Transport and Accessibility,Transportation,Social Sciences,Social Sciences,0.9876000285148621
https://openalex.org/W3201681382,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9911999702453613
https://openalex.org/W3201681382,https://openalex.org/T10898,Environmental Education and Sustainability,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.9745000004768372
https://openalex.org/W3201681382,https://openalex.org/T13180,Chemistry and Chemical Engineering,Environmental Chemistry,Environmental Science,Physical Sciences,0.9581999778747559
https://openalex.org/W3201696136,https://openalex.org/T10435,Environmental Impact and Sustainability,Environmental Engineering,Environmental Science,Physical Sciences,0.9994999766349792
https://openalex.org/W3201696136,https://openalex.org/T12724,Water-Energy-Food Nexus Studies,Water Science and Technology,Environmental Science,Physical Sciences,0.9969000220298767
https://openalex.org/W3201696136,https://openalex.org/T11336,Energy and Environment Impacts,Pollution,Environmental Science,Physical Sciences,0.9966999888420105
https://openalex.org/W3201772502,https://openalex.org/T10438,"Energy, Environment, Economic Growth",Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.977400004863739
https://openalex.org/W3201772502,https://openalex.org/T12617,"Energy, Environment, and Transportation Policies","Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.9663000106811523
https://openalex.org/W3201772502,https://openalex.org/T10471,Climate Change Policy and Economics,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.9613000154495239
https://openalex.org/W3201918263,https://openalex.org/T10226,Land Use and Ecosystem Services,Global and Planetary Change,Environmental Science,Physical Sciences,0.9829999804496765
https://openalex.org/W3201918263,https://openalex.org/T11066,Organic Food and Agriculture,Plant Science,Agricultural and Biological Sciences,Life Sciences,0.9828000068664551
https://openalex.org/W3201918263,https://openalex.org/T12253,Urban Agriculture and Sustainability,Plant Science,Agricultural and Biological Sciences,Life Sciences,0.9702000021934509
https://openalex.org/W3201994324,https://openalex.org/T10119,Sustainability and Climate Change Governance,Global and Planetary Change,Environmental Science,Physical Sciences,0.9970999956130981
https://openalex.org/W3201994324,https://openalex.org/T10239,Urban Planning and Governance,Urban Studies,Social Sciences,Social Sciences,0.9868999719619751
https://openalex.org/W3201994324,https://openalex.org/T13819,Collaborative and Sustainable Housing Initiatives,Urban Studies,Social Sciences,Social Sciences,0.9732000231742859
https://openalex.org/W3202136200,https://openalex.org/T10539,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,0.9977999925613403
